claim_ref,policy_no,loss_date,report_date,status,peril_code,region,paid_gbp,outstanding_gbp,incurred_gbp
BRD-2025M11-016120,POL-6094046,2025-07-28,2025-07-30,Open,AD,Scotland,934.40,580.56,1514.96
BRD-2025M11-016121,POL-9284022,2025-01-13,2025-01-25,Open,TH,London,2304.61,1698.42,4003.03
BRD-2025M11-016122,POL-6606606,2025-08-26,2025-08-30,Open,WS,London,1620.97,1897.25,3518.22
BRD-2025M11-016123,POL-3454521,2024-11-24,2024-12-09,Open,AD,North,444.99,2656.04,3101.03
BRD-2025M11-016124,POL-4330967,2025-04-08,2025-04-28,Closed,AD,Scotland,4041.55,0.00,4041.55
BRD-2025M11-016125,POL-1133727,2025-10-18,2025-10-24,Reopened,WS,South,1471.46,1353.26,2824.72
BRD-2025M11-016126,POL-9571995,2025-06-29,2025-07-07,Closed,AD,Midlands,1440.34,0.00,1440.34
BRD-2025M11-016127,POL-4904600,2025-04-22,2025-04-22,Closed,TPPD,Scotland,1418.18,0.00,1418.18
BRD-2025M11-016128,POL-7694000,2024-03-22,2024-03-22,Closed,AD,North,1734.16,0.00,1734.16
BRD-2025M11-016129,POL-3979822,2025-11-11,2025-11-12,Open,AD,London,616.31,542.53,1158.84
BRD-2025M11-016130,POL-1270925,2025-10-07,2025-10-08,Closed,TPBI,London,369.08,0.00,369.08
BRD-2025M11-016131,POL-4736609,2025-04-26,2025-05-13,Open,TPPD,London,1258.69,1857.21,3115.90
BRD-2025M11-016132,POL-4461603,2025-09-27,2025-11-10,Open,TPPD,London,411.91,1757.61,2169.52
BRD-2025M11-016133,POL-2244249,2025-10-19,2025-10-28,Open,WS,Scotland,580.44,535.94,1116.38
BRD-2025M11-016134,POL-4374423,2024-09-09,2024-09-21,Closed,TPPD,Midlands,1544.47,0.00,1544.47
BRD-2025M11-016135,POL-5496065,2025-02-08,2025-02-15,Open,AD,London,589.35,500.20,1089.55
BRD-2025M11-016136,POL-3188828,2025-04-20,2025-04-29,Closed,TH,North,2987.35,0.00,2987.35
BRD-2025M11-016137,POL-4971808,2024-11-13,2024-12-27,Closed,TPPD,London,5044.97,0.00,5044.97
BRD-2025M11-016138,POL-9132648,2025-02-22,2025-02-24,Closed,AD,Midlands,3339.48,0.00,3339.48
BRD-2025M11-016139,POL-4519321,2025-03-28,2025-04-12,Closed,TPPD,South,2173.69,0.00,2173.69
BRD-2025M11-016140,POL-1710201,2025-03-26,2025-04-04,Closed,TPPD,South,1609.18,0.00,1609.18
BRD-2025M11-016141,POL-6448628,2025-10-07,2025-10-12,Reopened,TPPD,North,414.62,595.41,1010.03
BRD-2025M11-016142,POL-5814234,2024-11-18,2024-11-20,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M11-016143,POL-3864507,2024-10-30,2024-11-09,Open,TPPD,North,83.82,197.04,280.86
BRD-2025M11-016144,POL-2139347,2025-11-09,2025-11-30,ClosedWithoutPayment,TPPD,Midlands,0.00,0.00,0.00
BRD-2025M11-016145,POL-6232911,2025-06-14,2025-06-15,Closed,AD,London,1141.30,0.00,1141.30
BRD-2025M11-016147,POL-4651385,2025-08-11,2025-08-21,Closed,AD,London,15310.90,0.00,15310.90
BRD-2025M11-016148,POL-2815762,2025-03-31,2025-04-06,Closed,AD,Midlands,3676.72,0.00,3676.72
BRD-2025M11-016149,POL-5126095,2024-11-28,2024-12-09,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M11-016150,POL-8005847,2024-12-16,2024-12-18,Closed,FI,South,341.74,0.00,341.74
BRD-2025M11-016151,POL-3509717,2025-01-02,2025-01-13,Closed,AD,North,11543.49,0.00,11543.49
BRD-2025M11-016152,POL-6421258,2025-03-11,2025-04-10,Open,AD,South,72.22,261.54,333.76
BRD-2025M11-016153,POL-1662723,2025-11-09,2025-11-11,Reopened,TPPD,London,505.95,1917.94,2423.89
BRD-2025M11-016154,POL-6871503,2025-07-13,2025-07-17,Closed,AD,London,349.20,0.00,349.20
BRD-2025M11-016155,POL-9435432,2025-08-06,2025-08-24,Closed,AD,North,220.37,0.00,220.37
BRD-2025M11-016156,POL-3084150,2025-05-01,2025-05-13,Open,WS,Scotland,2065.34,10222.01,12287.35
BRD-2025M11-016157,POL-9701221,2025-09-27,2025-09-28,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M11-016158,POL-9484648,2025-11-06,2025-11-30,Closed,FI,North,960.78,0.00,960.78
BRD-2025M11-016159,POL-1826538,2025-10-22,2025-11-27,Open,WS,South,503.65,2714.38,3218.03
BRD-2025M11-016160,POL-5386497,2025-06-03,2025-06-03,Open,TPBI,London,752.14,4115.93,4868.07
BRD-2025M11-016161,POL-5523835,2025-08-20,2025-08-21,Closed,TH,Scotland,2669.91,0.00,2669.91
BRD-2025M11-016162,POL-4074974,2025-09-24,2025-10-04,Closed,TPBI,Midlands,849.24,0.00,849.24
BRD-2025M11-016163,POL-8512656,2024-12-24,2025-01-09,Reopened,TPPD,Midlands,1268.74,6650.81,7919.55
BRD-2025M11-016164,POL-3361557,2025-09-02,2025-09-17,Closed,AD,South,1947.19,0.00,1947.19
BRD-2025M11-016165,POL-9014642,2024-06-12,2024-06-29,Open,TPPD,Midlands,262.51,2329.90,2592.41
BRD-2025M11-016166,POL-5398214,2025-10-30,2025-11-10,Open,AD,South,8.61,113.33,121.94
BRD-2025M11-016167,POL-9398432,2025-07-10,2025-08-07,Open,TH,South,566.48,695.03,1261.51
BRD-2025M11-016168,POL-4231237,2025-07-27,2025-08-02,Closed,TPPD,Midlands,2425.52,0.00,2425.52
BRD-2025M11-016169,POL-1565815,2025-10-03,2025-10-10,ClosedWithoutPayment,TH,South,0.00,0.00,0.00
BRD-2025M11-016170,POL-1446632,2025-07-05,2025-10-03,Open,AD,Midlands,257.13,672.31,929.44
BRD-2025M11-016171,POL-3160393,2025-03-01,2025-03-01,Closed,TPBI,North,3847.58,0.00,3847.58
BRD-2025M11-016172,POL-4207809,2025-08-12,2025-09-01,Closed,AD,London,2271.92,0.00,2271.92
BRD-2025M11-016173,POL-8328372,2025-06-15,2025-06-21,Open,AD,London,172.68,552.67,725.35
BRD-2025M11-016174,POL-4404446,2025-07-26,2025-07-30,Open,TH,North,571.58,2753.63,3325.21
BRD-2025M11-016175,POL-2002582,2025-04-01,2025-04-22,Closed,TPBI,South,2000.63,0.00,2000.63
BRD-2025M11-016176,POL-5464705,2025-05-25,2025-06-14,Closed,AD,Midlands,16829.77,0.00,16829.77
BRD-2025M11-016177,POL-8340255,2025-05-18,2025-05-27,Closed,WS,Scotland,667.96,0.00,667.96
BRD-2025M11-016178,POL-8035810,2025-10-20,2025-10-25,Closed,TH,London,2515.61,0.00,2515.61
BRD-2025M11-016179,POL-2381044,2024-06-08,2024-06-15,Closed,TH,Midlands,1609.90,0.00,1609.90
BRD-2025M11-016180,POL-1091215,2025-08-18,2025-08-31,Closed,AD,South,450.29,0.00,450.29
BRD-2025M11-016181,POL-4422245,2025-08-25,2025-09-06,Open,WS,South,1122.83,974.31,2097.14
BRD-2025M11-016182,POL-7741990,2025-05-28,2025-06-13,Closed,TPPD,South,7017.49,0.00,7017.49
BRD-2025M11-016183,POL-9667966,2025-05-05,2025-05-07,Closed,AD,London,164.35,0.00,164.35
BRD-2025M11-016184,POL-2838993,2025-07-09,2025-07-13,ClosedWithoutPayment,WS,London,0.00,0.00,0.00
BRD-2025M11-016185,POL-1509955,2024-12-21,2024-12-23,Closed,TH,London,248.92,0.00,248.92
BRD-2025M11-016186,POL-1970459,2025-10-13,2025-10-15,Open,TH,North,464.82,2788.01,3252.83
BRD-2025M11-016187,POL-2291867,2025-07-28,2025-08-01,Closed,WS,Scotland,4502.04,0.00,4502.04
BRD-2025M11-016188,POL-4931670,2025-05-24,2025-05-29,Open,WS,Midlands,24.77,313.86,338.63
BRD-2025M11-016189,POL-2075312,2025-10-19,2025-10-20,Closed,AD,North,465.27,0.00,465.27
BRD-2025M11-016190,POL-2613520,2025-10-04,2025-10-20,ClosedWithoutPayment,TH,South,0.00,0.00,0.00
BRD-2025M11-016191,POL-3630617,2024-07-29,2024-08-08,Open,FI,London,2725.64,1499.92,4225.56
BRD-2025M11-016192,POL-5980645,2025-05-29,2025-05-30,Open,TPPD,Midlands,198.04,4942.33,5140.37
BRD-2025M11-016193,POL-8571045,2025-11-06,2025-11-19,Open,AD,Midlands,207.33,4468.26,4675.59
BRD-2025M11-016194,POL-5364140,2025-10-07,2025-10-08,Closed,TH,South,1060.18,0.00,1060.18
BRD-2025M11-016195,POL-6754862,2025-10-20,2025-11-07,ClosedWithoutPayment,FI,Scotland,0.00,0.00,0.00
BRD-2025M11-016196,POL-5285267,2025-11-01,2025-11-04,Closed,WS,London,225.17,0.00,225.17
BRD-2025M11-016197,POL-9153789,2025-11-14,2025-11-23,Open,AD,London,288.81,281.95,570.76
BRD-2025M11-016198,POL-8697114,2025-08-15,2025-08-19,ClosedWithoutPayment,TH,London,0.00,0.00,0.00
BRD-2025M11-016199,POL-3115963,2025-04-23,2025-05-08,Closed,AD,North,2339.09,0.00,2339.09
BRD-2025M11-016200,POL-5980173,2025-03-24,2025-04-08,Closed,TPPD,Scotland,987.73,0.00,987.73
BRD-2025M11-016201,POL-1940276,2025-07-02,2025-07-03,Closed,TPPD,South,4705.10,0.00,4705.10
BRD-2025M11-016202,POL-5612796,2025-08-29,2025-09-20,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-016203,POL-6770492,2025-05-14,2025-05-15,Closed,WS,South,1410.57,0.00,1410.57
BRD-2025M11-016204,POL-4217899,2025-09-14,2025-09-24,Open,AD,South,13.61,1760.31,1773.92
BRD-2025M11-016205,POL-6311131,2025-04-27,2025-05-05,Closed,TPPD,London,2033.86,0.00,2033.86
BRD-2025M11-016206,POL-3999492,2025-11-05,2025-11-07,Open,AD,North,188.84,750.73,939.57
BRD-2025M11-016207,POL-6547769,2025-07-19,2025-07-26,Closed,TPPD,South,8411.97,0.00,8411.97
BRD-2025M11-016208,POL-5871243,2024-10-12,2024-10-12,Closed,WS,South,1331.99,0.00,1331.99
BRD-2025M11-016209,POL-5158770,2024-06-25,2024-06-26,Closed,TH,London,463.77,0.00,463.77
BRD-2025M11-016210,POL-7665064,2025-11-21,2025-11-24,Closed,TPPD,London,2943.82,0.00,2943.82
BRD-2025M11-016211,POL-6672747,2025-10-22,2025-10-25,Closed,AD,North,2977.27,0.00,2977.27
BRD-2025M11-016212,POL-1114878,2025-09-21,2025-09-26,Closed,TH,North,177.04,0.00,177.04
BRD-2025M11-016213,POL-8837782,2025-08-21,2025-08-24,Reopened,FI,South,389.91,247.67,637.58
BRD-2025M11-016214,POL-8116881,2025-11-24,2025-11-30,Closed,TH,London,308.78,0.00,308.78
BRD-2025M11-016215,POL-6931364,2025-03-14,2025-04-05,Open,TPPD,North,649.43,721.79,1371.22
BRD-2025M11-016216,POL-8673628,2024-05-23,2024-06-28,Closed,AD,Scotland,1640.64,0.00,1640.64
BRD-2025M11-016217,POL-1747565,2025-09-20,2025-10-04,Closed,TPPD,London,5782.76,0.00,5782.76
BRD-2025M11-016218,POL-2064286,2025-10-26,2025-10-31,Closed,AD,South,253.99,0.00,253.99
BRD-2025M11-016219,POL-9678168,2025-08-03,2025-09-09,Open,TH,Midlands,1728.90,2671.00,4399.90
BRD-2025M11-016220,POL-1540470,2025-11-05,2025-11-30,Closed,WS,Midlands,6002.23,0.00,6002.23
BRD-2025M11-016221,POL-8883152,2025-03-29,2025-04-15,Open,FI,South,1254.69,1031.42,2286.11
BRD-2025M11-016222,POL-7357602,2025-10-01,2025-10-04,Closed,TPPD,London,420.47,0.00,420.47
BRD-2025M11-016223,POL-8821518,2024-12-04,2024-12-05,Closed,WS,London,1026.80,0.00,1026.80
BRD-2025M11-016224,POL-6726821,2025-07-09,2025-07-09,Closed,AD,North,499.25,0.00,499.25
BRD-2025M11-016225,POL-1633098,2025-03-29,2025-04-20,Open,TPPD,Midlands,2904.42,3517.28,6421.70
BRD-2025M11-016226,POL-2479187,2025-08-09,2025-10-08,Closed,AD,London,8247.58,0.00,8247.58
BRD-2025M11-016227,POL-4306089,2025-07-12,2025-07-19,Closed,TPBI,South,2568.89,0.00,2568.89
BRD-2025M11-016228,POL-9656255,2025-03-31,2025-04-03,Closed,AD,London,1515.05,0.00,1515.05
BRD-2025M11-016229,POL-9978174,2025-03-16,2025-04-02,Open,TH,Scotland,171.13,535.22,706.35
BRD-2025M11-016230,POL-6809859,2025-04-29,2025-05-04,Closed,AD,Scotland,3488.21,0.00,3488.21
BRD-2025M11-016231,POL-4329474,2025-06-16,2025-06-20,Open,AD,Scotland,1376.38,5410.00,6786.38
BRD-2025M11-016232,POL-9192366,2025-10-22,2025-11-30,Open,WS,Midlands,25.06,626.19,651.25
BRD-2025M11-016233,POL-4455763,2025-05-13,2025-05-23,Open,TPPD,London,230.37,548.41,778.78
BRD-2025M11-016234,POL-2585412,2025-03-24,2025-03-25,Closed,FI,London,422.68,0.00,422.68
BRD-2025M11-016235,POL-3594222,2025-04-14,2025-04-24,Closed,TPBI,South,959.73,0.00,959.73
BRD-2025M11-016236,POL-3703171,2025-04-11,2025-05-04,Open,AD,North,224.73,134.05,358.78
BRD-2025M11-016237,POL-8560833,2025-04-13,2025-04-17,Open,AD,London,250.03,1852.62,2102.65
BRD-2025M11-016238,POL-6926832,2025-08-22,2025-10-13,Open,TPPD,North,186.29,127.84,314.13
BRD-2025M11-016239,POL-5143361,2024-12-27,2025-01-29,Open,WS,South,224.35,313.00,537.35
BRD-2025M11-016240,POL-9206424,2025-11-01,2025-11-10,Open,AD,Scotland,694.87,2684.50,3379.37
BRD-2025M11-016241,POL-7755662,2025-02-26,2025-03-25,Open,TPBI,South,229.90,230.03,459.93
BRD-2025M11-016242,POL-1837066,2024-07-03,2024-07-14,Open,AD,Midlands,983.08,1486.23,2469.31
BRD-2025M11-016243,POL-2669846,2025-04-23,2025-05-24,Closed,WS,London,2185.69,0.00,2185.69
BRD-2025M11-016244,POL-6807274,2025-11-05,2025-11-09,Closed,TPBI,South,1368.69,0.00,1368.69
BRD-2025M11-016245,POL-8361621,2025-07-20,2025-08-01,Closed,AD,Midlands,1648.48,0.00,1648.48
BRD-2025M11-016246,POL-6068608,2025-09-29,2025-10-01,Closed,TPBI,London,8815.07,0.00,8815.07
BRD-2025M11-016247,POL-8941860,2025-10-08,2025-10-10,Closed,AD,Scotland,614.02,0.00,614.02
BRD-2025M11-016248,POL-2341188,2025-06-27,2025-06-30,Closed,TPPD,South,1048.31,0.00,1048.31
BRD-2025M11-016249,POL-9404585,2025-04-12,2025-04-15,Reopened,AD,North,965.89,698.33,1664.22
BRD-2025M11-016250,POL-5883530,2025-10-08,2025-10-22,Closed,TPPD,Midlands,2006.12,0.00,2006.12
BRD-2025M11-016251,POL-5482849,2025-09-15,2025-09-22,Open,TPPD,North,2195.12,4565.28,6760.40
BRD-2025M11-016252,POL-6264657,2025-05-01,2025-05-27,Open,WS,North,949.69,724.91,1674.60
BRD-2025M11-016253,POL-6360920,2025-11-05,2025-11-17,Closed,WS,North,725.72,0.00,725.72
BRD-2025M11-016254,POL-6324230,2025-09-10,2025-09-17,Open,TPBI,Midlands,263.79,1396.66,1660.45
BRD-2025M11-016255,POL-2027203,2025-09-04,2025-09-23,ClosedWithoutPayment,AD,Scotland,0.00,0.00,0.00
BRD-2025M11-016256,POL-6121723,2025-08-12,2025-08-18,Closed,TPPD,South,5993.55,0.00,5993.55
BRD-2025M11-016257,POL-5368022,2025-10-14,2025-10-16,Closed,AD,London,3163.54,0.00,3163.54
BRD-2025M11-016258,POL-6655442,2025-01-02,2025-01-05,Open,TPBI,South,366.12,289.14,655.26
BRD-2025M11-016259,POL-4400250,2025-07-11,2025-07-18,ClosedWithoutPayment,TPPD,South,0.00,0.00,0.00
BRD-2025M11-016260,POL-9384701,2025-08-03,2025-09-05,Closed,TPPD,Midlands,5679.53,0.00,5679.53
BRD-2025M11-016261,POL-7237747,2024-10-10,2024-10-28,Closed,AD,Midlands,555.77,0.00,555.77
BRD-2025M11-016262,POL-4171318,2025-01-11,2025-02-02,Closed,AD,North,985.65,0.00,985.65
BRD-2025M11-016263,POL-1207980,2025-08-09,2025-08-16,Closed,AD,North,3764.91,0.00,3764.91
BRD-2025M11-016264,POL-8950810,2025-09-18,2025-09-21,ClosedWithoutPayment,TPPD,Midlands,0.00,0.00,0.00
BRD-2025M11-016265,POL-9285165,2025-05-13,2025-06-15,Closed,WS,North,617.07,0.00,617.07
BRD-2025M11-016266,POL-7030484,2025-06-28,2025-08-08,Closed,AD,South,2039.06,0.00,2039.06
BRD-2025M11-016267,POL-4064485,2025-04-06,2025-04-09,Closed,TPPD,London,558.34,0.00,558.34
BRD-2025M11-016268,POL-7079080,2025-09-09,2025-09-20,Closed,TPPD,South,6170.90,0.00,6170.90
BRD-2025M11-016269,POL-2502313,2025-04-15,2025-04-29,Closed,AD,Midlands,1617.19,0.00,1617.19
BRD-2025M11-016270,POL-5804447,2025-02-02,2025-02-15,Open,AD,South,1244.31,7282.22,8526.53
BRD-2025M11-016271,POL-8048469,2025-10-31,2025-11-01,Closed,TPPD,Midlands,382.88,0.00,382.88
BRD-2025M11-016272,POL-4585056,2024-10-08,2024-10-28,Closed,FI,Scotland,10050.15,0.00,10050.15
BRD-2025M11-016273,POL-3257280,2025-04-20,2025-04-22,Reopened,TPPD,Scotland,2213.83,2222.55,4436.38
BRD-2025M11-016274,POL-3181663,2025-02-19,2025-02-25,Closed,FI,South,969.06,0.00,969.06
BRD-2025M11-016275,POL-5258036,2025-04-07,2025-04-07,ClosedWithoutPayment,TPBI,London,0.00,0.00,0.00
BRD-2025M11-016276,POL-7719474,2024-12-08,2024-12-19,Closed,AD,South,2451.87,0.00,2451.87
BRD-2025M11-016277,POL-4417185,2024-05-24,2024-06-10,Closed,TPPD,London,2014.75,0.00,2014.75
BRD-2025M11-016278,POL-7724861,2025-04-21,2025-04-24,ClosedWithoutPayment,TPPD,North,0.00,0.00,0.00
BRD-2025M11-016279,POL-9856091,2025-08-28,2025-09-08,Closed,WS,London,2268.71,0.00,2268.71
BRD-2025M11-016280,POL-6657506,2025-02-18,2025-03-04,Closed,TH,London,1753.32,0.00,1753.32
BRD-2025M11-016281,POL-4881482,2025-01-24,2025-02-02,Open,TH,North,56.63,638.44,695.07
BRD-2025M11-016282,POL-5561048,2025-02-24,2025-03-06,Closed,WS,South,3888.57,0.00,3888.57
BRD-2025M11-016283,POL-5306741,2025-11-24,2025-11-28,Closed,AD,London,851.19,0.00,851.19
BRD-2025M11-016284,POL-5435852,2024-11-15,2024-11-20,ClosedWithoutPayment,TPPD,London,0.00,0.00,0.00
BRD-2025M11-016285,POL-8406116,2025-01-30,2025-02-23,Closed,AD,London,286.89,0.00,286.89
BRD-2025M11-016286,POL-6605543,2024-07-29,2024-07-29,Closed,TPBI,London,549.31,0.00,549.31
BRD-2025M11-016287,POL-5323175,2025-06-15,2025-08-03,Closed,TPBI,South,2680.10,0.00,2680.10
BRD-2025M11-016288,POL-1469258,2025-03-09,2025-03-10,Closed,FI,North,1641.04,0.00,1641.04
BRD-2025M11-016289,POL-6833139,2025-05-11,2025-05-13,Closed,TPPD,Midlands,1032.28,0.00,1032.28
BRD-2025M11-016290,POL-8051684,2025-04-03,2025-05-23,Open,AD,Midlands,192.01,3391.33,3583.34
BRD-2025M11-016291,POL-2814880,2025-08-09,2025-09-08,Closed,TPPD,London,447.62,0.00,447.62
BRD-2025M11-016292,POL-7625217,2025-08-30,2025-09-01,Closed,AD,London,5471.57,0.00,5471.57
BRD-2025M11-016293,POL-7915814,2024-08-17,2024-08-20,Closed,TPBI,Scotland,13069.38,0.00,13069.38
BRD-2025M11-016294,POL-7607395,2024-08-29,2024-09-09,Closed,AD,Midlands,3681.24,0.00,3681.24
BRD-2025M11-016295,POL-8035584,2025-10-24,2025-10-30,Open,TH,South,425.57,4533.51,4959.08
BRD-2025M11-016296,POL-5676302,2025-10-11,2025-10-25,Closed,TPBI,Midlands,797.93,0.00,797.93
BRD-2025M11-016297,POL-3490561,2025-03-17,2025-03-19,Closed,TPPD,South,2659.00,0.00,2659.00
BRD-2025M11-016298,POL-9337508,2025-09-02,2025-09-15,ClosedWithoutPayment,TPBI,South,0.00,0.00,0.00
BRD-2025M11-016299,POL-7212736,2025-04-27,2025-04-27,Closed,AD,Midlands,574.85,0.00,574.85
BRD-2025M11-016300,POL-7728350,2025-10-15,2025-10-28,ClosedWithoutPayment,FI,Midlands,0.00,0.00,0.00
BRD-2025M11-016301,POL-5274668,2025-05-21,2025-06-02,Open,TH,South,747.15,1115.44,1862.59
BRD-2025M11-016302,POL-1742761,2025-09-11,2025-09-13,Open,AD,Midlands,472.87,316.78,789.65
BRD-2025M11-016303,POL-2494588,2024-08-23,2024-08-27,Open,AD,South,197.48,149.07,346.55
BRD-2025M11-016304,POL-3681667,2025-09-12,2025-09-12,Closed,TPPD,Midlands,453.63,0.00,453.63
BRD-2025M11-016305,POL-9212929,2025-10-03,2025-10-22,Open,TPPD,North,62.07,131.86,193.93
BRD-2025M11-016306,POL-1548054,2025-07-25,2025-07-27,Closed,WS,London,487.55,0.00,487.55
BRD-2025M11-016307,POL-5117249,2025-08-07,2025-08-23,Closed,AD,London,541.02,0.00,541.02
BRD-2025M11-016308,POL-7895443,2025-01-25,2025-03-08,Closed,TPPD,North,6385.84,0.00,6385.84
BRD-2025M11-016309,POL-2984675,2024-10-26,2024-10-31,Closed,TH,North,1686.17,0.00,1686.17
BRD-2025M11-016310,POL-2491534,2025-10-01,2025-10-01,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M11-016311,POL-5652191,2024-10-26,2024-10-31,Open,TH,South,7771.57,6281.01,14052.58
BRD-2025M11-016312,POL-8026983,2024-11-02,2024-11-19,Closed,TPPD,North,1165.65,0.00,1165.65
BRD-2025M11-016313,POL-4798702,2025-09-03,2025-09-06,Closed,TH,London,2399.51,0.00,2399.51
BRD-2025M11-016314,POL-3598851,2025-01-10,2025-01-22,ClosedWithoutPayment,WS,South,0.00,0.00,0.00
BRD-2025M11-016315,POL-9862684,2024-09-13,2024-09-26,Closed,AD,North,646.78,0.00,646.78
BRD-2025M11-016316,POL-5495452,2025-05-11,2025-05-13,Closed,AD,North,905.89,0.00,905.89
BRD-2025M11-016317,POL-9354100,2025-02-12,2025-02-13,Reopened,TPBI,London,661.83,2126.49,2788.32
BRD-2025M11-016318,POL-5504054,2025-10-23,2025-10-23,Closed,TPPD,South,3820.86,0.00,3820.86
BRD-2025M11-016319,POL-4022129,2025-04-15,2025-04-24,Closed,FI,North,1182.17,0.00,1182.17
BRD-2025M11-016320,POL-8839909,2025-01-29,2025-01-29,Open,TH,Scotland,92.34,4490.22,4582.56
BRD-2025M11-016321,POL-9705893,2025-05-11,2025-05-31,Closed,TH,South,2488.30,0.00,2488.30
BRD-2025M11-016322,POL-4457330,2024-11-23,2024-12-02,ClosedWithoutPayment,TH,Midlands,0.00,0.00,0.00
BRD-2025M11-016323,POL-4406661,2025-06-14,2025-07-06,Closed,WS,Midlands,926.98,0.00,926.98
BRD-2025M11-016324,POL-8148921,2025-03-14,2025-03-16,Closed,AD,Midlands,848.23,0.00,848.23
BRD-2025M11-016325,POL-7955055,2025-10-11,2025-11-15,Open,TH,South,106.25,189.59,295.84
BRD-2025M11-016326,POL-9309756,2025-05-06,2025-05-28,Open,WS,London,334.32,433.75,768.07
BRD-2025M11-016327,POL-5424426,2025-10-23,2025-10-29,Open,TPPD,London,1563.47,1446.07,3009.54
BRD-2025M11-016328,POL-5525495,2025-09-06,2025-09-22,Open,AD,South,303.64,2393.61,2697.25
BRD-2025M11-016329,POL-8495428,2025-10-14,2025-10-16,Closed,TPPD,Scotland,3565.30,0.00,3565.30
BRD-2025M11-016330,POL-9284265,2025-05-15,2025-06-02,Closed,AD,South,1572.33,0.00,1572.33
BRD-2025M11-016331,POL-5887264,2025-08-05,2025-08-18,Open,TH,North,13.37,3045.51,3058.88
BRD-2025M11-016332,POL-8150907,2025-07-02,2025-07-10,Open,TPPD,London,252.69,1125.50,1378.19
BRD-2025M11-016333,POL-9932429,2025-09-19,2025-09-27,Open,TPPD,London,1171.62,1421.15,2592.77
BRD-2025M11-016334,POL-7289837,2025-06-06,2025-06-23,Open,TPPD,North,721.50,1312.49,2033.99
BRD-2025M11-016335,POL-1495288,2025-09-14,2025-09-14,Closed,TPPD,North,2588.01,0.00,2588.01
BRD-2025M11-016336,POL-1015595,2024-10-28,2024-11-14,Reopened,TPPD,North,2251.01,1343.52,3594.53
BRD-2025M11-016337,POL-6750216,2025-10-23,2025-10-29,Open,AD,North,125.68,188.34,314.02
BRD-2025M11-016338,POL-3962130,2025-05-31,2025-06-13,ClosedWithoutPayment,FI,South,0.00,0.00,0.00
BRD-2025M11-016339,POL-4301525,2025-11-30,2025-11-30,Reopened,AD,London,130.42,2209.87,2340.29
BRD-2025M11-016340,POL-4394510,2025-09-21,2025-10-03,Closed,AD,South,4412.17,0.00,4412.17
BRD-2025M11-016341,POL-1604964,2025-03-17,2025-03-26,Open,FI,London,211.82,838.65,1050.47
BRD-2025M11-016342,POL-8929810,2025-06-10,2025-06-14,Open,FI,South,12252.19,8911.90,21164.09
BRD-2025M11-016343,POL-4216642,2024-03-09,2024-04-04,Closed,AD,South,2744.66,0.00,2744.66
BRD-2025M11-016344,POL-3505255,2024-07-30,2024-08-07,Closed,TPPD,South,242.38,0.00,242.38
BRD-2025M11-016345,POL-6917401,2025-05-12,2025-05-27,Open,TPPD,London,628.14,582.15,1210.29
BRD-2025M11-016346,POL-3067844,2025-08-16,2025-08-18,Closed,AD,South,10763.36,0.00,10763.36
BRD-2025M11-016347,POL-2522607,2025-10-27,2025-11-08,Closed,TH,North,14754.95,0.00,14754.95
BRD-2025M11-016348,POL-9946234,2025-02-26,2025-02-27,Open,TPPD,North,295.21,5530.26,5825.47
BRD-2025M11-016349,POL-5075188,2025-05-25,2025-05-30,Closed,TH,South,12306.72,0.00,12306.72
BRD-2025M11-016350,POL-9173050,2025-09-12,2025-09-17,Closed,TH,South,4302.60,0.00,4302.60
BRD-2025M11-016351,POL-9396403,2025-03-17,2025-03-29,Closed,AD,Scotland,599.82,0.00,599.82
BRD-2025M11-016352,POL-7260833,2024-11-28,2024-12-02,ClosedWithoutPayment,TH,North,0.00,0.00,0.00
BRD-2025M11-016353,POL-5991335,2025-07-10,2025-08-13,Open,WS,London,1380.13,984.19,2364.32
BRD-2025M11-016354,POL-5218680,2025-10-26,2025-11-16,Open,TPPD,London,2747.59,2914.40,5661.99
BRD-2025M11-016355,POL-4152903,2025-10-02,2025-10-03,Closed,WS,South,1136.32,0.00,1136.32
BRD-2025M11-016356,POL-8752082,2025-07-19,2025-07-28,Closed,TH,North,2143.52,0.00,2143.52
BRD-2025M11-016357,POL-8784421,2025-11-05,2025-11-12,Closed,TPPD,Midlands,875.91,0.00,875.91
BRD-2025M11-016358,POL-2821159,2025-09-12,2025-10-02,Open,WS,London,4237.26,10464.61,14701.87
BRD-2025M11-016359,POL-8301770,2025-10-29,2025-11-01,Open,TPPD,North,61.62,113.05,174.67
BRD-2025M11-016360,POL-7001272,2025-03-20,2025-03-28,Open,TPPD,Scotland,3282.56,2267.51,5550.07
BRD-2025M11-016361,POL-4477992,2024-12-15,2024-12-20,Closed,AD,South,2431.69,0.00,2431.69
