claim_ref,policy_no,loss_date,report_date,status,peril_code,region,paid_gbp,outstanding_gbp,incurred_gbp
BRD-2025M12-019680,POL-1265669,2024-11-20,2024-11-22,Closed,WS,North,3389.08,0.00,3389.08
BRD-2025M12-019681,POL-6212133,2025-01-16,2025-02-14,Open,TPPD,Midlands,101.08,799.94,901.02
BRD-2025M12-019682,POL-6043146,2025-11-04,2025-11-08,Open,TPPD,South,5568.88,2409.07,7977.95
BRD-2025M12-019683,POL-2606205,2025-04-18,2025-05-17,Closed,TH,South,1103.16,0.00,1103.16
BRD-2025M12-019684,POL-7425085,2025-11-17,2025-11-28,Closed,TPBI,Midlands,2113.88,0.00,2113.88
BRD-2025M12-019685,POL-3050018,2025-11-25,2025-12-02,Closed,AD,North,10979.60,0.00,10979.60
BRD-2025M12-019686,POL-8920178,2025-07-11,2025-07-21,Closed,TH,Midlands,1410.94,0.00,1410.94
BRD-2025M12-019687,POL-2998877,2025-08-11,2025-09-06,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M12-019688,POL-7275958,2025-10-01,2025-10-25,Closed,TPPD,London,25619.43,0.00,25619.43
BRD-2025M12-019689,POL-4112976,2024-10-09,2024-10-11,Open,WS,London,37.78,356.78,394.56
BRD-2025M12-019690,POL-6769875,2025-10-04,2025-10-04,Closed,AD,North,12414.51,0.00,12414.51
BRD-2025M12-019691,POL-5277484,2025-02-25,2025-02-26,Closed,FI,South,2418.89,0.00,2418.89
BRD-2025M12-019692,POL-5248737,2024-12-14,2024-12-14,Closed,TPPD,Midlands,1204.08,0.00,1204.08
BRD-2025M12-019693,POL-1796368,2025-10-20,2025-10-27,Closed,WS,South,657.54,0.00,657.54
BRD-2025M12-019694,POL-7560849,2025-02-23,2025-03-03,Open,TPPD,North,-91.51,0.00,-91.51
BRD-2025M12-019695,POL-1369275,2025-02-02,2025-02-02,Closed,AD,North,6246.46,0.00,6246.46
BRD-2025M12-019696,POL-1502638,2025-10-30,2025-11-15,ClosedWithoutPayment,AD,North,0.00,0.00,0.00
BRD-2025M12-019697,POL-2774008,2025-07-05,2025-09-01,ClosedWithoutPayment,TPPD,North,0.00,0.00,0.00
BRD-2025M12-019698,POL-2656281,2025-06-12,2025-06-17,Open,TH,London,156.62,1016.94,1173.56
BRD-2025M12-019699,POL-5216117,2025-04-22,2025-04-23,Closed,TPPD,South,905.10,0.00,905.10
BRD-2025M12-019700,POL-9587396,2024-06-29,2024-06-29,Open,AD,South,128.99,141.04,270.03
BRD-2025M12-019701,POL-2244063,2025-08-01,2025-08-16,Closed,AD,South,56.65,0.00,56.65
BRD-2025M12-019702,POL-2065571,2025-11-25,2025-12-13,Closed,AD,South,1733.15,0.00,1733.15
BRD-2025M12-019703,POL-6926624,2024-09-27,2024-09-29,Open,TH,London,1687.89,1115.76,2803.65
BRD-2025M12-019704,POL-5399735,2025-10-15,2025-10-15,Closed,AD,South,455.53,0.00,455.53
BRD-2025M12-019705,POL-7725071,2025-04-22,2025-04-24,Closed,AD,Midlands,8188.15,0.00,8188.15
BRD-2025M12-019706,POL-1875214,2025-02-20,2025-02-20,Open,TPBI,South,288.41,260.10,548.51
BRD-2025M12-019707,POL-7839574,2025-07-16,2025-08-24,Closed,TPPD,Midlands,2278.54,0.00,2278.54
BRD-2025M12-019708,POL-2153321,2025-02-03,2025-02-09,Reopened,TPBI,South,709.75,1261.74,1971.49
BRD-2025M12-019709,POL-3322324,2024-12-07,2024-12-22,Open,AD,North,9800.15,4364.51,14164.66
BRD-2025M12-019710,POL-3228771,2024-11-27,2024-12-01,Closed,TPPD,South,1562.99,0.00,1562.99
BRD-2025M12-019711,POL-9938231,2025-05-21,2025-05-24,Closed,TPPD,London,2398.00,0.00,2398.00
BRD-2025M12-019712,POL-8651366,2025-09-11,2025-09-14,Closed,AD,South,2534.17,0.00,2534.17
BRD-2025M12-019713,POL-4504249,2025-09-23,2025-10-18,Closed,TPBI,North,1932.83,0.00,1932.83
BRD-2025M12-019714,POL-7323362,2024-11-20,2024-11-22,ClosedWithoutPayment,WS,Midlands,0.00,0.00,0.00
BRD-2025M12-019715,POL-1575442,2024-11-27,2024-11-29,Open,AD,Midlands,433.80,730.63,1164.43
BRD-2025M12-019716,POL-2339571,2025-01-23,2025-01-28,Closed,TPPD,London,2604.00,0.00,2604.00
BRD-2025M12-019717,POL-7396601,2025-02-05,2025-02-07,Open,AD,Midlands,259.73,218.07,477.80
BRD-2025M12-019718,POL-7523139,2025-12-09,2025-12-24,Closed,TPBI,Scotland,3130.21,0.00,3130.21
BRD-2025M12-019719,POL-2898997,2025-12-27,2025-12-31,Open,AD,North,925.67,2548.70,3474.37
BRD-2025M12-019720,POL-1440004,2025-11-08,2025-11-25,Closed,AD,Midlands,9268.60,0.00,9268.60
BRD-2025M12-019721,POL-6210472,2025-11-28,2025-12-17,Open,AD,South,1158.41,11675.15,12833.56
BRD-2025M12-019722,POL-3441474,2025-12-17,2025-12-17,Closed,FI,London,746.53,0.00,746.53
BRD-2025M12-019723,POL-7323546,2025-11-30,2025-12-05,Closed,AD,Midlands,706.89,0.00,706.89
BRD-2025M12-019724,POL-5847455,2025-05-07,2025-05-09,Closed,TPPD,Scotland,1012.39,0.00,1012.39
BRD-2025M12-019725,POL-3875765,2025-10-29,2025-11-14,Open,TPPD,London,894.62,3121.91,4016.53
BRD-2025M12-019726,POL-6502001,2025-07-31,2025-08-05,Open,TPPD,South,231.12,215.68,446.80
BRD-2025M12-019727,POL-3031722,2025-07-22,2025-07-31,Closed,AD,North,429.40,0.00,429.40
BRD-2025M12-019728,POL-1741737,2024-10-12,2024-10-13,Closed,TH,North,963.81,0.00,963.81
BRD-2025M12-019729,POL-9242543,2025-07-14,2025-07-19,Reopened,AD,London,2167.06,3532.07,5699.13
BRD-2025M12-019730,POL-7136455,2025-12-23,2025-12-24,Closed,TPPD,North,5125.42,0.00,5125.42
BRD-2025M12-019731,POL-3188616,2024-07-15,2024-07-18,Closed,TH,London,2641.23,0.00,2641.23
BRD-2025M12-019732,POL-6684769,2025-11-06,2025-11-25,Closed,TPPD,Midlands,1949.66,0.00,1949.66
BRD-2025M12-019733,POL-7184661,2025-07-20,2025-07-23,Reopened,TH,North,450.92,279.66,730.58
BRD-2025M12-019734,POL-4224832,2024-07-10,2024-07-18,Closed,FI,London,1230.55,0.00,1230.55
BRD-2025M12-019735,POL-3526096,2025-10-16,2025-10-21,Closed,WS,Midlands,7441.84,0.00,7441.84
BRD-2025M12-019736,POL-1437643,2025-11-02,2025-11-04,Closed,AD,South,3296.59,0.00,3296.59
BRD-2025M12-019737,POL-1228072,2024-11-02,2024-12-02,Closed,TPPD,Scotland,3729.35,0.00,3729.35
BRD-2025M12-019738,POL-9342044,2025-07-13,2025-07-23,Open,TPPD,North,171.36,154.45,325.81
BRD-2025M12-019739,POL-6944816,2024-10-13,2024-10-18,Closed,AD,London,1857.44,0.00,1857.44
BRD-2025M12-019740,POL-6633194,2024-12-07,2024-12-23,Closed,TH,North,757.08,0.00,757.08
BRD-2025M12-019741,POL-5813642,2025-05-13,2025-05-18,Closed,AD,Scotland,1554.98,0.00,1554.98
BRD-2025M12-019742,POL-5842192,2025-11-16,2025-12-17,Closed,TPPD,London,2210.83,0.00,2210.83
BRD-2025M12-019743,POL-4156453,2025-05-05,2025-05-11,Open,TPPD,Midlands,119.11,705.66,824.77
BRD-2025M12-019744,POL-4702926,2025-10-11,2025-10-11,Open,TH,London,3818.83,3477.86,7296.69
BRD-2025M12-019745,POL-7128700,2025-06-15,2025-07-06,Open,AD,London,52.86,170.86,223.72
BRD-2025M12-019746,POL-2167057,2025-12-14,2025-12-18,Closed,AD,South,2061.55,0.00,2061.55
BRD-2025M12-019747,POL-6754119,2024-07-25,2024-07-31,Open,TPBI,London,419.75,945.43,1365.18
BRD-2025M12-019748,POL-1374139,2025-07-19,2025-08-06,Closed,AD,Midlands,899.96,0.00,899.96
BRD-2025M12-019749,POL-7241615,2025-02-06,2025-02-08,Closed,TPPD,Midlands,2706.63,0.00,2706.63
BRD-2025M12-019750,POL-9660075,2025-07-06,2025-07-18,Closed,TPBI,South,316.06,0.00,316.06
BRD-2025M12-019751,POL-5837290,2025-01-26,2025-01-27,Open,WS,London,198.05,1130.53,1328.58
BRD-2025M12-019752,POL-4277729,2025-08-04,2025-08-16,Closed,TPBI,North,1760.51,0.00,1760.51
BRD-2025M12-019753,POL-6947763,2025-10-19,2025-10-26,Closed,AD,Midlands,451.28,0.00,451.28
BRD-2025M12-019754,POL-5648270,2025-11-28,2025-11-30,Closed,AD,South,6041.86,0.00,6041.86
BRD-2025M12-019755,POL-9434075,2024-04-28,2024-05-11,ClosedWithoutPayment,WS,London,0.00,0.00,0.00
BRD-2025M12-019756,POL-8060320,2025-04-10,2025-04-12,Open,TPPD,Midlands,5729.94,9249.72,14979.66
BRD-2025M12-019757,POL-6519265,2025-02-04,2025-02-09,ClosedWithoutPayment,TPBI,London,0.00,0.00,0.00
BRD-2025M12-019758,POL-4587827,2025-06-22,2025-07-25,Closed,TPPD,South,9284.75,0.00,9284.75
BRD-2025M12-019759,POL-8242928,2025-10-09,2025-10-29,Closed,FI,South,1051.69,0.00,1051.69
BRD-2025M12-019760,POL-6364039,2025-09-24,2025-10-11,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M12-019761,POL-5288154,2025-09-03,2025-09-05,Closed,AD,Midlands,274.61,0.00,274.61
BRD-2025M12-019762,POL-3436643,2025-09-18,2025-09-22,Open,AD,Midlands,598.95,587.78,1186.73
BRD-2025M12-019763,POL-5515023,2025-09-01,2025-09-06,ClosedWithoutPayment,AD,London,0.00,0.00,0.00
BRD-2025M12-019764,POL-5103630,2025-06-19,2025-06-19,Open,TH,London,34.46,41.82,76.28
BRD-2025M12-019765,POL-5590820,2025-08-21,2025-08-22,ClosedWithoutPayment,TPPD,Midlands,0.00,0.00,0.00
BRD-2025M12-019766,POL-9363828,2025-11-09,2025-11-14,Closed,TPBI,Scotland,1194.93,0.00,1194.93
BRD-2025M12-019767,POL-3616085,2025-02-16,2025-02-22,Closed,FI,Midlands,1730.41,0.00,1730.41
BRD-2025M12-019768,POL-8253985,2025-10-20,2025-10-21,Reopened,TPPD,London,78.19,113.91,192.10
BRD-2025M12-019769,POL-5809390,2025-07-30,2025-08-14,Open,TH,South,154.27,76.01,230.28
BRD-2025M12-019770,POL-3313621,2025-06-14,2025-06-29,Closed,AD,North,1276.61,0.00,1276.61
BRD-2025M12-019771,POL-6165975,2025-07-27,2025-07-31,Closed,FI,London,7587.18,0.00,7587.18
BRD-2025M12-019772,POL-3535022,2025-11-20,2025-11-22,Closed,WS,Scotland,1467.28,0.00,1467.28
BRD-2025M12-019773,POL-1632465,2025-08-27,2025-08-28,Closed,AD,Scotland,2411.50,0.00,2411.50
BRD-2025M12-019774,POL-8757171,2025-08-11,2025-09-09,Closed,WS,Midlands,380.59,0.00,380.59
BRD-2025M12-019775,POL-9418175,2025-05-14,2025-05-22,Closed,AD,London,251.28,0.00,251.28
BRD-2025M12-019776,POL-2613600,2025-10-23,2025-11-02,Closed,WS,South,4360.93,0.00,4360.93
BRD-2025M12-019777,POL-7106333,2024-11-12,2024-11-24,Open,TPBI,London,256.39,280.64,537.03
BRD-2025M12-019778,POL-4273796,2024-12-21,2025-01-04,Open,AD,London,618.12,787.93,1406.05
BRD-2025M12-019779,POL-2966797,2025-04-07,2025-04-10,Open,TPPD,London,329.05,398.10,727.15
BRD-2025M12-019780,POL-2326572,2025-10-10,2025-10-16,Closed,TH,London,1951.27,0.00,1951.27
BRD-2025M12-019781,POL-6411756,2025-04-07,2025-04-11,Open,WS,Midlands,3073.06,2549.49,5622.55
BRD-2025M12-019782,POL-8852565,2025-06-14,2025-06-14,Open,WS,South,1437.84,627.89,2065.73
BRD-2025M12-019783,POL-8136033,2025-08-06,2025-08-11,Closed,AD,South,520.50,0.00,520.50
BRD-2025M12-019784,POL-2446195,2025-07-23,2025-08-04,Closed,TPBI,London,1753.64,0.00,1753.64
BRD-2025M12-019785,POL-8408949,2025-03-04,2025-03-24,Closed,TH,North,10528.74,0.00,10528.74
BRD-2025M12-019786,POL-8073269,2024-11-02,2024-11-03,Closed,AD,North,624.13,0.00,624.13
BRD-2025M12-019787,POL-1571386,2025-12-28,2025-12-31,Closed,TPPD,Midlands,11397.89,0.00,11397.89
BRD-2025M12-019788,POL-1395774,2025-11-17,2025-11-17,Closed,WS,London,1775.45,0.00,1775.45
BRD-2025M12-019789,POL-8069107,2025-12-15,2025-12-16,Open,TPBI,North,18.67,4107.76,4126.43
BRD-2025M12-019790,POL-6997197,2025-11-02,2025-11-15,Closed,WS,South,14221.15,0.00,14221.15
BRD-2025M12-019791,POL-1585310,2025-01-14,2025-01-29,Open,TH,Midlands,821.05,461.47,1282.52
BRD-2025M12-019792,POL-6207986,2024-09-06,2024-09-13,Closed,AD,North,3283.90,0.00,3283.90
BRD-2025M12-019793,POL-4408043,2025-01-14,2025-02-12,Closed,TH,South,1747.31,0.00,1747.31
BRD-2025M12-019794,POL-1671702,2024-11-24,2024-12-14,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M12-019795,POL-7830876,2025-05-22,2025-06-11,Open,AD,South,245.01,511.36,756.37
BRD-2025M12-019796,POL-9832435,2025-09-01,2025-09-10,Closed,FI,South,818.25,0.00,818.25
BRD-2025M12-019797,POL-6739945,2025-03-13,2025-03-14,Closed,WS,South,210.12,0.00,210.12
BRD-2025M12-019798,POL-4381047,2025-10-16,2025-11-08,Closed,WS,London,1208.45,0.00,1208.45
BRD-2025M12-019799,POL-3337805,2025-03-29,2025-04-01,Closed,FI,Midlands,314.35,0.00,314.35
BRD-2025M12-019800,POL-9608085,2025-03-19,2025-03-28,Open,FI,London,832.65,668.78,1501.43
BRD-2025M12-019801,POL-3081561,2024-10-23,2024-11-06,Open,AD,London,61.59,442.87,504.46
BRD-2025M12-019802,POL-6051731,2025-06-09,2025-07-24,Closed,AD,London,6360.54,0.00,6360.54
BRD-2025M12-019803,POL-6020873,2024-09-25,2024-10-09,Reopened,AD,London,567.76,520.08,1087.84
BRD-2025M12-019804,POL-9976045,2025-10-24,2025-11-16,Closed,AD,South,5365.00,0.00,5365.00
BRD-2025M12-019805,POL-7635624,2025-12-09,2025-12-23,Closed,FI,South,6843.54,0.00,6843.54
BRD-2025M12-019806,POL-5149012,2025-10-31,2025-11-09,Closed,FI,North,1730.66,0.00,1730.66
BRD-2025M12-019807,POL-4457600,2025-04-03,2025-04-06,Open,TH,South,169.34,403.34,572.68
BRD-2025M12-019808,POL-1107395,2025-07-20,2025-07-22,Closed,AD,London,798.56,0.00,798.56
BRD-2025M12-019809,POL-1120187,2025-12-07,2025-12-12,Open,TPBI,South,1168.83,3437.49,4606.32
BRD-2025M12-019810,POL-9276962,2025-03-24,2025-04-05,Open,WS,Midlands,472.47,1918.16,2390.63
BRD-2025M12-019811,POL-5017942,2025-11-15,2025-11-28,Open,TPPD,North,3128.38,4645.80,7774.18
BRD-2025M12-019812,POL-2659525,2025-03-15,2025-03-24,Closed,TPPD,Midlands,8948.72,0.00,8948.72
BRD-2025M12-019813,POL-2350409,2025-11-23,2025-11-27,Open,TPPD,North,2643.29,5823.64,8466.93
BRD-2025M12-019814,POL-9834501,2024-06-02,2024-06-30,Open,TPPD,South,320.13,1198.68,1518.81
BRD-2025M12-019815,POL-1690888,2025-07-10,2025-07-10,Open,TPPD,London,1028.62,1843.99,2872.61
BRD-2025M12-019816,POL-9243468,2025-07-16,2025-07-16,Open,TPPD,Scotland,2473.97,13301.25,15775.22
BRD-2025M12-019817,POL-8754049,2024-12-01,2024-12-05,Closed,TPBI,London,299.29,0.00,299.29
BRD-2025M12-019818,POL-1022155,2025-06-19,2025-06-21,Closed,AD,Midlands,6439.37,0.00,6439.37
BRD-2025M12-019819,POL-5728983,2024-08-12,2024-08-26,Closed,TPBI,North,5051.75,0.00,5051.75
BRD-2025M12-019820,POL-9760130,2025-08-11,2025-08-15,Closed,AD,North,2593.05,0.00,2593.05
BRD-2025M12-019821,POL-7898437,2025-09-15,2025-09-29,Closed,AD,Scotland,10681.01,0.00,10681.01
BRD-2025M12-019822,POL-9361090,2025-10-03,2025-10-11,Open,AD,London,3921.94,2028.35,5950.29
BRD-2025M12-019823,POL-7571557,2025-08-04,2025-08-06,Open,TPBI,South,1083.11,1128.91,2212.02
BRD-2025M12-019824,POL-8151448,2025-07-20,2025-08-05,Closed,TH,London,3487.26,0.00,3487.26
BRD-2025M12-019825,POL-2791047,2024-12-21,2024-12-22,Open,AD,South,207.30,694.67,901.97
BRD-2025M12-019826,POL-1707492,2025-06-24,2025-07-25,Closed,TPPD,Scotland,5704.54,0.00,5704.54
BRD-2025M12-019827,POL-9801463,2025-05-15,2025-05-26,Closed,TH,Midlands,358.37,0.00,358.37
BRD-2025M12-019828,POL-1470690,2025-02-25,2025-03-02,Reopened,TH,London,599.04,2251.55,2850.59
BRD-2025M12-019829,POL-8426096,2025-12-28,2025-12-31,Closed,WS,London,1249.92,0.00,1249.92
BRD-2025M12-019830,POL-3591928,2025-10-11,2025-12-25,Open,AD,Midlands,76.60,881.17,957.77
BRD-2025M12-019831,POL-4841843,2025-09-22,2025-09-27,Closed,WS,London,9514.98,0.00,9514.98
BRD-2025M12-019832,POL-7400385,2025-05-07,2025-05-15,Open,AD,London,694.65,359.51,1054.16
BRD-2025M12-019833,POL-3224674,2025-05-17,2025-05-20,Closed,TH,London,3445.12,0.00,3445.12
BRD-2025M12-019834,POL-7565851,2024-10-23,2024-10-25,Open,TPPD,London,243.68,180.64,424.32
BRD-2025M12-019835,POL-9616599,2024-08-27,2024-08-30,Open,TPBI,Scotland,1148.91,702.20,1851.11
BRD-2025M12-019836,POL-3968086,2025-07-03,2025-07-07,Closed,TPPD,Midlands,14200.86,0.00,14200.86
BRD-2025M12-019837,POL-8625652,2025-04-18,2025-04-19,Open,FI,North,851.51,627.06,1478.57
BRD-2025M12-019838,POL-8043608,2025-02-13,2025-02-26,Closed,WS,North,2227.55,0.00,2227.55
BRD-2025M12-019839,POL-3010172,2025-06-07,2025-06-10,Open,TPBI,Midlands,235.46,766.62,1002.08
BRD-2025M12-019840,POL-9848422,2025-09-26,2025-09-29,Closed,AD,North,1823.44,0.00,1823.44
BRD-2025M12-019841,POL-8543711,2025-10-18,2025-10-19,Open,TPBI,Scotland,933.39,2209.89,3143.28
BRD-2025M12-019842,POL-8667270,2024-10-27,2024-11-01,Open,TPBI,South,302.73,256.82,559.55
BRD-2025M12-019843,POL-4925503,2025-10-06,2025-10-09,Closed,TPBI,North,9545.53,0.00,9545.53
BRD-2025M12-019844,POL-1440975,2025-06-15,2025-06-15,Open,FI,Midlands,443.18,878.84,1322.02
BRD-2025M12-019845,POL-6298195,2025-07-30,2025-07-30,Open,TPPD,South,2357.95,2616.84,4974.79
BRD-2025M12-019846,POL-3209648,2025-08-19,2025-08-26,Closed,TPBI,North,2990.16,0.00,2990.16
BRD-2025M12-019847,POL-2868773,2025-11-01,2025-11-05,ClosedWithoutPayment,TPPD,Midlands,0.00,0.00,0.00
BRD-2025M12-019848,POL-9802804,2024-11-29,2024-12-09,Open,AD,London,839.69,2113.88,2953.57
BRD-2025M12-019849,POL-3657962,2025-08-04,2025-08-16,Closed,TPBI,South,1556.04,0.00,1556.04
BRD-2025M12-019850,POL-7953737,2025-11-27,2025-11-28,Open,TPPD,North,2183.51,4990.38,7173.89
BRD-2025M12-019851,POL-2930893,2025-05-07,2025-05-27,Open,TPBI,London,1644.71,979.15,2623.86
BRD-2025M12-019852,POL-6627699,2025-04-07,2025-04-09,Closed,AD,South,4152.31,0.00,4152.31
BRD-2025M12-019853,POL-1538886,2025-12-01,2025-12-02,ClosedWithoutPayment,AD,South,0.00,0.00,0.00
BRD-2025M12-019854,POL-8183960,2025-10-14,2025-10-16,Closed,TH,South,1507.84,0.00,1507.84
BRD-2025M12-019855,POL-1793228,2024-12-19,2024-12-21,ClosedWithoutPayment,TPPD,North,0.00,0.00,0.00
BRD-2025M12-019856,POL-9886673,2025-11-21,2025-12-10,Closed,AD,North,1276.78,0.00,1276.78
BRD-2025M12-019857,POL-9569546,2025-10-21,2025-10-23,Closed,TH,Scotland,1153.66,0.00,1153.66
BRD-2025M12-019858,POL-6071499,2024-09-30,2024-10-25,ClosedWithoutPayment,TH,London,0.00,0.00,0.00
BRD-2025M12-019859,POL-4203611,2024-08-27,2024-10-10,Closed,TPPD,Midlands,2131.22,0.00,2131.22
BRD-2025M12-019860,POL-9456844,2025-09-20,2025-09-30,Reopened,TPPD,London,327.52,849.59,1177.11
BRD-2025M12-019861,POL-3124691,2025-06-10,2025-06-15,Closed,AD,London,2738.65,0.00,2738.65
BRD-2025M12-019862,POL-8841943,2025-05-01,2025-05-20,Open,TH,London,96.90,1992.67,2089.57
BRD-2025M12-019863,POL-9058557,2025-07-05,2025-07-09,Open,TPPD,South,9236.42,11466.27,20702.69
BRD-2025M12-019864,POL-6681788,2025-04-07,2025-04-08,Closed,WS,Midlands,900.46,0.00,900.46
BRD-2025M12-019865,POL-6469992,2025-11-16,2025-11-19,Closed,AD,London,425.92,0.00,425.92
BRD-2025M12-019866,POL-5418953,2025-12-24,2025-12-31,Open,TH,North,165.48,388.89,554.37
BRD-2025M12-019867,POL-3831838,2025-06-12,2025-06-14,Open,TPPD,South,233.50,6433.97,6667.47
BRD-2025M12-019868,POL-3908456,2025-06-13,2025-06-27,Open,TH,Midlands,1325.95,5845.94,7171.89
BRD-2025M12-019869,POL-1236333,2024-07-10,2024-07-10,Closed,TPBI,South,7325.28,0.00,7325.28
BRD-2025M12-019870,POL-5753575,2025-05-19,2025-05-22,Open,TPPD,South,467.64,1402.51,1870.15
BRD-2025M12-019871,POL-3701280,2025-08-13,2025-08-15,Open,TPBI,London,1322.24,3412.62,4734.86
BRD-2025M12-019872,POL-4780845,2025-07-23,2025-08-06,Closed,WS,South,1130.51,0.00,1130.51
BRD-2025M12-019873,POL-2138798,2025-03-21,2025-03-31,Closed,AD,London,2086.06,0.00,2086.06
BRD-2025M12-019874,POL-9933880,2025-12-03,2025-12-14,Closed,WS,North,1451.75,0.00,1451.75
BRD-2025M12-019875,POL-1860326,2025-11-17,2025-11-17,Open,WS,South,2902.88,3273.23,6176.11
BRD-2025M12-019876,POL-9343793,2025-07-15,2025-07-27,Open,AD,North,2528.98,1186.19,3715.17
BRD-2025M12-019877,POL-5082618,2025-11-25,2025-12-10,Closed,AD,London,2149.70,0.00,2149.70
BRD-2025M12-019878,POL-2227757,2025-12-09,2025-12-10,Closed,AD,North,185.10,0.00,185.10
BRD-2025M12-019879,POL-1320727,2025-08-16,2025-08-16,Closed,TH,Midlands,2368.92,0.00,2368.92
BRD-2025M12-019880,POL-9250292,2025-10-19,2025-11-17,Open,TH,North,1344.40,1205.62,2550.02
BRD-2025M12-019881,POL-9510215,2025-09-22,2025-10-15,Open,AD,South,422.83,11108.99,11531.82
BRD-2025M12-019882,POL-9023114,2025-07-28,2025-08-11,ClosedWithoutPayment,WS,London,0.00,0.00,0.00
BRD-2025M12-019883,POL-8452898,2025-11-08,2025-12-06,Open,AD,North,2141.62,1158.01,3299.63
BRD-2025M12-019884,POL-8348241,2025-01-15,2025-02-11,ClosedWithoutPayment,TPBI,London,0.00,0.00,0.00
BRD-2025M12-019885,POL-5925795,2025-09-14,2025-09-24,Open,TPPD,Midlands,1427.93,763.68,2191.61
BRD-2025M12-019886,POL-3644976,2025-03-14,2025-03-26,Closed,AD,London,753.81,0.00,753.81
BRD-2025M12-019887,POL-3625857,2025-09-04,2025-09-24,Closed,AD,South,4784.63,0.00,4784.63
BRD-2025M12-019888,POL-8635324,2025-01-18,2025-01-19,Closed,TPBI,Midlands,1729.11,0.00,1729.11
BRD-2025M12-019889,POL-5196246,2025-02-10,2025-03-06,Open,AD,South,753.60,16978.21,17731.81
BRD-2025M12-019890,POL-4919125,2025-04-07,2025-04-09,Closed,WS,North,2201.44,0.00,2201.44
BRD-2025M12-019891,POL-1559455,2025-09-27,2025-09-30,Open,TPPD,London,316.05,1685.45,2001.50
BRD-2025M12-019892,POL-2558593,2025-01-31,2025-01-31,Closed,TH,South,1024.72,0.00,1024.72
BRD-2025M12-019893,POL-1687537,2025-03-28,2025-04-19,Closed,FI,Midlands,3985.03,0.00,3985.03
BRD-2025M12-019894,POL-7955575,2025-08-03,2025-08-04,Closed,TH,South,390.33,0.00,390.33
BRD-2025M12-019895,POL-3028649,2025-12-04,2025-12-31,Closed,AD,Scotland,4662.80,0.00,4662.80
BRD-2025M12-019896,POL-8270106,2025-11-28,2025-12-03,Open,WS,London,73.39,407.40,480.79
BRD-2025M12-019897,POL-4040281,2025-01-14,2025-01-23,Open,TPPD,London,435.95,776.72,1212.67
BRD-2025M12-019898,POL-4811412,2025-06-19,2025-07-04,ClosedWithoutPayment,TPPD,South,0.00,0.00,0.00
BRD-2025M12-019899,POL-6043667,2025-12-28,2025-12-31,Reopened,TPPD,London,303.41,565.52,868.93
BRD-2025M12-019900,POL-1395105,2025-09-09,2025-09-11,Open,TPBI,South,460.81,1068.70,1529.51
BRD-2025M12-019902,POL-1866912,2025-05-21,2025-05-27,Closed,AD,Midlands,1107.23,0.00,1107.23
BRD-2025M12-019903,POL-5894824,2025-10-06,2025-10-07,ClosedWithoutPayment,TPPD,Scotland,0.00,0.00,0.00
BRD-2025M12-019904,POL-7447550,2025-12-14,2025-12-14,Open,TPPD,London,1143.25,7974.30,9117.55
BRD-2025M12-019905,POL-8901293,2025-12-28,2025-12-31,Closed,FI,London,17094.64,0.00,17094.64
BRD-2025M12-019906,POL-7922895,2025-06-25,2025-06-25,Reopened,FI,London,1396.90,992.12,2389.02
BRD-2025M12-019907,POL-7035140,2025-12-04,2025-12-16,Reopened,TPPD,London,170.04,6416.43,6586.47
BRD-2025M12-019908,POL-1952300,2025-09-11,2025-10-10,Closed,TPPD,Midlands,3153.39,0.00,3153.39
BRD-2025M12-019909,POL-8817365,2025-08-23,2025-08-29,ClosedWithoutPayment,TPPD,Midlands,0.00,0.00,0.00
BRD-2025M12-019910,POL-9246348,2025-12-04,2025-12-04,Closed,AD,Midlands,580.09,0.00,580.09
BRD-2025M12-019911,POL-9182150,2025-05-12,2025-05-14,ClosedWithoutPayment,TPPD,South,0.00,0.00,0.00
BRD-2025M12-019912,POL-7490733,2025-07-29,2025-07-29,Closed,TPBI,North,726.79,0.00,726.79
BRD-2025M12-019913,POL-1214790,2025-06-30,2025-07-04,Open,TPPD,Midlands,777.92,542.79,1320.71
BRD-2025M12-019914,POL-9067743,2025-12-07,2025-12-23,Closed,TH,South,3774.48,0.00,3774.48
BRD-2025M12-019915,POL-2267470,2025-12-12,2025-12-16,Closed,TH,Midlands,5816.22,0.00,5816.22
BRD-2025M12-019916,POL-1605459,2025-01-23,2025-01-25,Open,TH,London,63.99,135.44,199.43
BRD-2025M12-019917,POL-4963523,2025-02-10,2025-02-24,Closed,TH,London,666.02,0.00,666.02
BRD-2025M12-019918,POL-3970017,2025-03-30,2025-04-02,Closed,FI,Midlands,2667.85,0.00,2667.85
BRD-2025M12-019919,POL-8452249,2024-10-03,2024-10-10,Open,FI,London,719.81,1911.70,2631.51
BRD-2025M12-019920,POL-8984885,2025-11-26,2025-12-03,ClosedWithoutPayment,AD,North,0.00,0.00,0.00
