ClaimRef,PolicyNo,LossDate,ReportDate,Status,PerilCode,Region,Handler,PaidGBP,OutstandingGBP
BRD-2025M11-027221,POL-6526329,09/04/2025,23/04/2025,closed,AD,South,GMB,1021.26,
BRD-2025M11-027222,POL-2726934,2025-06-15,23/06/2025,closed,TH,London,LSN,2232.65,
BRD-2025M11-027223,POL-1082467,02/11/2024,17/12/2024,C,AD,Midlands,WKF,482.89,0.00
BRD-2025M11-027224,POL-3449825,11/11/2024,10/12/2024,CWP,AD,London,EGB,,
BRD-2025M11-027225,POL-1437860,28/06/2025,20/07/2025,C,AD,London,WAN,£1672.94,-
BRD-2025M11-027226,POL-4383981,24-Jul-25,26/07/2025,C,TPPD,London,PWF,5590.01,
BRD-2025M11-027227,POL-5819465,09/05/2025,24/05/2025,o,TPBI,North,GMP,12.63,£412.74
BRD-2025M11-027228,POL-4411917,20/05/2025,28/07/2025,C,AD,South,FCB,£2502.37,-
BRD-2025M11-027229,POL-5505758,2025-05-05,22/05/2025,O,TPPD,South,LBM,466.21,£210.51
BRD-2025M11-027230,POL-1129969,13/06/2025,13/06/2025,C,AD,London,KRP,£730.54,0.00
BRD-2025M11-027231,POL-1328525,26/05/2024,02/06/2024,C,AD,London,WES,£1934.40,-
BRD-2025M11-027232,POL-4291088,10/11/2025,19/11/2025,closed,WS,South,WSW,£2939.61,
BRD-2025M11-027233,POL-2252750,28/09/2024,28/09/2024,O,AD,Midlands,AAF,1125.84,£1068.40
BRD-2025M11-027234,POL-5208947,21-Dec-24,26/12/2024,O,TPPD,London,GSP,£121.35,1220.00
BRD-2025M11-027235,POL-4761543,29-Oct-24,20/11/2024,RO,FI,North,WSN,96.85,£244.66
BRD-2025M11-027236,POL-1083077,12/06/2025,16/06/2025,C,AD,London,CLL,767.62,-
BRD-2025M11-027237,POL-7329326,23/04/2025,29/04/2025,RO,TPPD,London,MWJ,3108.66,£3431.59
BRD-2025M11-027238,POL-8151658,24-Jan-25,31/01/2025,OPEN,TPPD,London,AMG,£775.25,£341.06
BRD-2025M11-027239,POL-7043344,12/07/2025,15/08/2025,C,TPPD,London,DMP,125.33,-
BRD-2025M11-027240,POL-5876303,14/12/2024,17/12/2024,C,TPPD,Midlands,CKF,256.45,0.00
BRD-2025M11-027241,POL-8344690,2025-11-15,16/11/2025,O,WS,South,SJG,£1380.95,£1144.80
BRD-2025M11-027242,POL-1254322,05/02/2025,16/02/2025,C,AD,South,SEP,4092.95,
BRD-2025M11-027243,POL-2114918,2025-03-02,05/03/2025,RO,TH,South,THE,£1046.87,£1031.40
BRD-2025M11-027244,POL-3780964,31/01/2025,06/02/2025,C,AD,London,CBC,£888.22,0.00
BRD-2025M11-027245,POL-3980905,TBC,21/07/2025,C,AD,North,GAM,£2808.80,-
BRD-2025M11-027246,POL-6909419,28/02/2025,05/03/2025,O,AD,Midlands,CDW,£100.16,£401.54
BRD-2025M11-027247,POL-1304657,2025-07-19,25/07/2025,C,TH,South,FEJ,3221.91,
BRD-2025M11-027248,POL-9159485,24-Jan-25,24/01/2025,O,TPPD,Midlands,APP,£767.48,£776.80
BRD-2025M11-027248,POL-9159485,24-Jan-25,24/01/2025,O,TPPD,Midlands,APP,£767.48,£776.80
BRD-2025M11-027249,POL-9451784,03/11/2025,30/11/2025,C,TPBI,South,LWS,421.83,0.00
BRD-2025M11-027250,POL-5227499,09/09/2025,20/09/2025,closed,TPPD,South,EPR,£2404.34,0.00
BRD-2025M11-027251,POL-5414643,26/09/2025,29/09/2025,CWP,WS,Scotland,ALW,,
BRD-2025M11-027252,POL-7671272,09/04/2024,18/04/2024,CWP,AD,London,KPM,0.00,-
BRD-2025M11-027253,POL-6062757,31/01/2025,06/02/2025,OPEN,AD,North,WAD,(480.74),
BRD-2025M11-027254,POL-7171598,2024-11-09,13/11/2024,C ,TPBI,North,SWK,£2440.48,
BRD-2025M11-027255,POL-3772703,21/08/2025,03/09/2025,C,TPPD,Scotland,FEK,£7380.00,-
BRD-2025M11-027256,POL-3713917,25/07/2025,26/07/2025,C,AD,North,DSA,£289.58,0.00
BRD-2025M11-027257,POL-7892131,22-Jun-25,26/06/2025,closed,FI,London,WSB,£1338.48,
BRD-2025M11-027258,POL-3228904,2025-11-15,30/11/2025,O,WS,Midlands,SHF,£702.36,£744.47
BRD-2025M11-027259,POL-9086742,19/12/2024,04/01/2025,closed,TPPD,London,FJK,6675.42,
BRD-2025M11-027260,POL-3360207,2024-06-16,25/06/2024,C,WS,Scotland,LWW,1046.10,
BRD-2025M11-027261,POL-9923882,07-Jan-25,27/01/2025,O,TPPD,North,HLD,£751.47,£532.57
BRD-2025M11-027262,POL-9690524,20/09/2025,01/10/2025,C,TH,North,HBS,713.91,-
BRD-2025M11-027263,POL-7551700,24-Jun-25,27/06/2025,O,TPPD,Midlands,EKJ,£136.13,£1041.53
BRD-2025M11-027264,POL-4538158,27/10/2025,16/11/2025,o,AD,Scotland,WMG,£388.29,321.25
BRD-2025M11-027265,POL-5488654,2025-03-09,16/03/2025,C,TPBI,South,AJN,£291.91,-
BRD-2025M11-027266,POL-3054483,19/10/2025,31/10/2025,O,WS,Midlands,RJS,£3517.22,2398.85
BRD-2025M11-027267,POL-2366758,2025-11-15,20/11/2025,closed,TPPD,Scotland,PJF,£2381.13,
BRD-2025M11-027268,POL-9755611,04/10/2025,05/10/2025,OPEN,WS,South,JLG,£54.92,589.54
BRD-2025M11-027269,POL-9674994,19-Oct-25,07/11/2025,C,AD,North,SAF,1477.42,-
BRD-2025M11-027270,POL-8694677,31/05/2025,13/06/2025,C,AD,South,GHD,£2415.72,
BRD-2025M11-027271,POL-9796288,2025-11-26,30/11/2025,C,WS,London,CKT,£1207.89,0.00
BRD-2025M11-027272,POL-1130428,14/04/2025,25/04/2025,O,TPPD,London,KKA,£1538.98,£2264.11
BRD-2025M11-027273,POL-5263952,2025-11-11,11/11/2025,closed,WS,South,LFS,£1667.24,
BRD-2025M11-027274,POL-8019855,2025-07-25,30/07/2025,closed,AD,London,CNK,14834.69,0.00
BRD-2025M11-027275,POL-7185143,20/02/2025,22/02/2025,C,FI,South,WCK,401.81,0.00
BRD-2025M11-027276,POL-4568882,03/08/2025,08/08/2025,C,TPPD,Scotland,MTC,£280.42,-
BRD-2025M11-027277,POL-1254417,2025-07-07,03/08/2025,C,TH,North,PFW,174.85,
BRD-2025M11-027278,POL-5501638,2025-08-25,27/09/2025,CWP,AD,South,DER,,0.00
BRD-2025M11-027279,POL-2569784,21/11/2025,24/11/2025,C,TH,Midlands,NLA,1881.09,
BRD-2025M11-027280,POL-8205221,11/10/2024,28/10/2024,OPEN,WS,London,HJW,532.54,£518.31
BRD-2025M11-027281,POL-4598593,2025-09-03,08/09/2025,C,TPPD,London,JNK,107.36,-
BRD-2025M11-027282,POL-1877555,24/03/2025,17/04/2025,CWP,AD,London,BMB,,0.00
BRD-2025M11-027283,POL-9251590,04/08/2024,22/08/2024,C,TPPD,Scotland,EKR,£14990.58,
BRD-2025M11-027284,POL-4180443,06/08/2025,18/08/2025,C,AD,London,MSP,£2321.98,0.00
BRD-2025M11-027285,POL-1213168,21/03/2025,27/03/2025,CWP,AD,South,PJR,-,0.00
BRD-2025M11-027286,POL-4705369,27/03/2025,06/04/2025,C,WS,Scotland,KDF,£6211.58,0.00
BRD-2025M11-027287,POL-1819262,01/03/2025,16/03/2025,closed,TH,North,LJF,£6183.93,0.00
BRD-2025M11-027288,POL-3543974,19/06/2025,04/07/2025,C,TPPD,South,AEF,£547.67,
BRD-2025M11-027289,POL-5688445,26/09/2025,01/10/2025,C,AD,Scotland,FPD,1562.94,-
BRD-2025M11-027290,POL-5939501,04/07/2025,04/07/2025,O,TPPD,North,PJB,£1549.43,£3837.94
BRD-2025M11-027291,POL-5842977,19/02/2025,26/02/2025,CWP,WS,South,CEP,0.00,
BRD-2025M11-027292,POL-3053749,31-Dec-24,04/01/2025,C,AD,South,DNP,£3118.42,
BRD-2025M11-027293,POL-2901587,07/04/2025,07/04/2025,O,AD,Midlands,REL,£2407.35,£6809.59
BRD-2025M11-027294,POL-9818007,28/06/2024,02/07/2024,C,AD,North,AEK,316.02,
BRD-2025M11-027295,POL-7838624,09/03/2025,11/03/2025,O,TPBI,South,LHA,£1557.35,1243.56
BRD-2025M11-027296,POL-3154295,05/02/2025,06/02/2025,OPEN,TPPD,South,DNC,312.88,£376.33
BRD-2025M11-027297,POL-2677078,27/01/2025,29/01/2025,OPEN,TH,North,LPF,£488.23,£6490.05
BRD-2025M11-027298,POL-2430857,19/01/2025,05/02/2025,C,TPBI,Scotland,TGC,£2789.57,-
BRD-2025M11-027299,POL-2401509,29/02/2024,07/03/2024,C,TPPD,Scotland,SGB,£2161.94,-
BRD-2025M11-027300,POL-8090278,30/12/2024,07/01/2025,C,TPPD,Midlands,FFA,£562.15,0.00
BRD-2025M11-027301,POL-8676169,01/04/2025,06/04/2025,closed,WS,London,CDJ,£3805.78,
BRD-2025M11-027302,POL-5190768,09/10/2025,20/10/2025,C,TH,Midlands,PWJ,£502.35,0.00
BRD-2025M11-027303,POL-5492265,17/02/2025,20/02/2025,C,TH,Midlands,WMD,£332.08,0.00
BRD-2025M11-027304,POL-1939342,2025-09-03,17/09/2025,C,AD,London,STM,£1348.68,0.00
BRD-2025M11-027305,POL-4204518,08/08/2025,12/08/2025,closed,AD,Scotland,MDC,£1153.74,-
BRD-2025M11-027306,POL-9978895,10-Oct-24,15/10/2024,CWP,AD,London,TWW,0.00,-
BRD-2025M11-027307,POL-7361234,19/08/2025,20/08/2025,RO,AD,Midlands,DRR,114.36,£2873.04
BRD-2025M11-027308,POL-6768159,17/06/2025,03/07/2025,O,TPPD,Midlands,PMT,£133.45,£619.47
BRD-2025M11-027309,POL-4211481,02/04/2025,05/04/2025,C,TPPD,North,TST,£745.09,
BRD-2025M11-027310,POL-7713947,10/05/2025,21/05/2025,O,TPPD,Midlands,JFP,£242.65,£5618.51
BRD-2025M11-027311,POL-6973030,01-Aug-25,01/09/2025,C,TH,Midlands,BFJ,£1652.28,
BRD-2025M11-027312,POL-6330744,17/07/2025,25/07/2025,C,TPBI,North,HFB,2169.73,
BRD-2025M11-027313,POL-7563320,16/04/2025,22/04/2025,C,WS,London,KGC,£1787.38,
BRD-2025M11-027314,POL-1017514,05/07/2024,20/08/2024,C,AD,South,AMC,2308.90,0.00
BRD-2025M11-027315,POL-5945791,12/11/2024,06/12/2024,C ,TPPD,North,KGS,£1851.54,-
BRD-2025M11-027316,POL-1046361,01/05/2024,05/05/2024,OPEN,WS,Midlands,TNW,£3532.38,£1665.27
BRD-2025M11-027317,POL-7230484,25/10/2025,26/10/2025,O,TPBI,London,SRF,356.43,£3936.46
BRD-2025M11-027318,POL-5607279,22/03/2025,27/03/2025,C,AD,North,NJE,£11305.86,-
BRD-2025M11-027319,POL-6714484,23/09/2025,05/10/2025,O,TPPD,Scotland,ANE,756.56,£3383.85
BRD-2025M11-027320,POL-3112812,29/09/2025,03/10/2025,O,AD,London,PER,39.13,£571.85
BRD-2025M11-027321,POL-7775503,04/09/2024,31/10/2024,CWP,WS,North,LDW,0.00,0.00
BRD-2025M11-027322,POL-4903050,2024-11-01,19/11/2024,O,TPPD,London,KFB,437.54,£272.52
BRD-2025M11-027323,POL-5529058,28/08/2025,31/08/2025,C,TPPD,London,CHG,22507.91,-
BRD-2025M11-027324,POL-1111818,26/05/2025,24/06/2025,RO,AD,London,SML,£10.67,£1433.95
BRD-2025M11-027325,POL-6220101,04/08/2025,05/08/2025,CWP,AD,Midlands,EFC,0.00,-
BRD-2025M11-027326,POL-3013220,2025-02-20,03/03/2025,CWP,TPBI,South,NEF,0.00,-
BRD-2025M11-027327,POL-3439513,2025-11-07,30/11/2025,C,AD,London,LWF,1543.47,0.00
BRD-2025M11-027328,POL-3482360,13/09/2025,04/11/2025,O,AD,Scotland,AHK,£204.10,713.84
BRD-2025M11-027329,POL-3813161,27/04/2024,12/05/2024,O,AD,London,PGB,59.95,£3182.15
BRD-2025M11-027330,POL-7277863,10/10/2024,06/11/2024,C,WS,London,HPK,£813.10,
BRD-2025M11-027331,POL-9044382,30/03/2025,01/05/2025,CWP,TH,Midlands,CCJ,-,-
BRD-2025M11-027332,POL-4138211,28/08/2025,30/08/2025,C,AD,London,FAH,2967.84,0.00
BRD-2025M11-027333,POL-9931262,19/10/2024,30/11/2024,O,AD,Midlands,FRW,722.33,£4521.27
BRD-2025M11-027334,POL-9043631,02/07/2025,03/09/2025,O,TPPD,South,MTJ,£3323.25,£1565.54
BRD-2025M11-027335,POL-7264760,30/11/2024,22/12/2024,C,AD,Midlands,DHP,2031.42,-
BRD-2025M11-027336,POL-2014469,01/09/2024,02/10/2024,C,AD,Midlands,KFS,4686.46,0.00
BRD-2025M11-027337,POL-8548408,01/03/2025,03/03/2025,C,AD,London,BDC,£1893.76,0.00
BRD-2025M11-027338,POL-3058311,29-Nov-25,30/11/2025,C,AD,Midlands,NKA,£4891.29,
BRD-2025M11-027339,POL-8583872,02-Oct-25,18/10/2025,CWP,WS,South,GGG,0.00,-
BRD-2025M11-027340,POL-8811938,2025-07-29,01/08/2025,CWP,AD,London,TCD,-,
BRD-2025M11-027341,POL-6413377,09-Oct-24,22/10/2024,O,TPBI,South,PGR,£2484.25,1503.07
BRD-2025M11-027342,POL-6524415,19/03/2025,09/04/2025,C,TH,London,DDK,3987.82,0.00
BRD-2025M11-027343,POL-5362132,04-Sep-25,05/09/2025,C,TPPD,Midlands,MDM,£439.91,-
BRD-2025M11-027344,POL-9712002,04/08/2025,05/08/2025,O,AD,Scotland,NHR,£422.51,£1182.56
BRD-2025M11-027345,POL-8537497,07/12/2024,24/12/2024,C ,AD,South,PJC,£609.92,0.00
BRD-2025M11-027346,POL-3806385,08/08/2025,21/08/2025,O,TPBI,Scotland,JJS,1964.54,£1875.78
BRD-2025M11-027347,POL-6866032,27/05/2025,03/06/2025,closed,AD,South,HDC,£2522.43,-
BRD-2025M11-027348,POL-3774027,06/09/2024,08/10/2024,C,TPPD,London,KEF,2245.44,-
BRD-2025M11-027349,POL-7599359,2024-11-28,02/12/2024,C,AD,Midlands,PLS,£4604.79,-
BRD-2025M11-027350,POL-3567968,20/10/2024,05/11/2024,OPEN,AD,London,PTA,403.88,£1101.58
BRD-2025M11-027351,POL-3715532,05/01/2025,22/01/2025,CWP,TPBI,Midlands,KDN,-,
BRD-2025M11-027352,POL-9026010,22/10/2025,23/10/2025,C,FI,Midlands,DWR,267.55,
BRD-2025M11-027353,POL-5582330,17-Sep-25,24/09/2025,O,TPBI,London,FMR,£1464.03,£2480.48
BRD-2025M11-027354,POL-4231197,06/10/2025,13/10/2025,C,WS,North,CDL,£2426.10,
BRD-2025M11-027355,POL-7217635,2025-07-11,19/07/2025,O,AD,North,ADH,£549.11,£479.48
BRD-2025M11-027356,POL-1639555,27/11/2024,01/01/2025,C ,WS,London,CCN,£2251.73,
BRD-2025M11-027357,POL-3011921,15-Nov-25,29/11/2025,closed,TPPD,London,DRP,£950.60,-
BRD-2025M11-027358,POL-5963770,22-Jul-25,24/07/2025,O,AD,South,CCK,£1582.60,£2831.00
BRD-2025M11-027359,POL-3921592,05/11/2024,14/11/2024,C,AD,South,KRS,5204.16,0.00
BRD-2025M11-027360,POL-4062549,2025-04-08,26/04/2025,O,TPBI,North,MPD,253.94,£889.16
BRD-2025M11-027361,POL-5133480,03/12/2024,04/12/2024,C ,AD,Scotland,RTD,£3057.08,
BRD-2025M11-027362,POL-9947242,28/03/2025,28/03/2025,C,TPPD,Scotland,DHW,346.13,-
BRD-2025M11-027363,POL-9286396,2025-10-31,31/10/2025,O,AD,Midlands,LDS,£553.36,£588.75
BRD-2025M11-027364,POL-4588913,03/10/2025,17/10/2025,C ,FI,London,TLS,6495.48,-
BRD-2025M11-027365,POL-1844979,21/07/2025,21/07/2025,C,WS,Midlands,CBP,633.11,0.00
BRD-2025M11-027366,POL-9331267,2025-10-26,01/11/2025,C,TH,North,HDW,£374.85,-
BRD-2025M11-027367,POL-3871099,17/02/2025,10/03/2025,O,FI,London,WTL,£17.38,237.96
BRD-2025M11-027368,POL-1149295,27/04/2025,01/05/2025,C,TPPD,South,LBJ,359.90,-
BRD-2025M11-027369,POL-2837744,21/10/2025,22/10/2025,O,TH,North,WMW,£568.45,£2811.48
BRD-2025M11-027370,POL-1455800,01/06/2025,17/06/2025,C,TPBI,London,KGG,£895.51,
BRD-2025M11-027371,POL-8513091,18-Apr-25,29/04/2025,C,TPPD,North,WPP,208.69,0.00
BRD-2025M11-027372,POL-9551804,31/01/2025,04/02/2025,C,AD,South,LNG,5141.37,0.00
BRD-2025M11-027373,POL-6704462,11/08/2025,19/08/2025,o,AD,Scotland,KFB,£803.04,573.05
BRD-2025M11-027374,POL-5190399,20/01/2025,24/01/2025,C,TPBI,Midlands,JPL,£4264.09,-
BRD-2025M11-027375,POL-9103159,22/05/2025,23/05/2025,O,TPPD,London,GNT,913.19,£459.25
BRD-2025M11-027376,POL-2728768,03/10/2025,10/10/2025,CWP,AD,South,JLW,-,
BRD-2025M11-027377,POL-4203207,27-Sep-24,05/10/2024,C ,AD,South,FJK,£5469.33,0.00
BRD-2025M11-027378,POL-6769347,2025-07-23,10/08/2025,C,AD,London,HWG,£1087.97,
BRD-2025M11-027379,POL-2815123,19/05/2025,22/05/2025,C,WS,North,LHE,£600.31,-
BRD-2025M11-027380,POL-6906404,09-Oct-25,13/11/2025,C,TPBI,London,AKS,£430.50,0.00
BRD-2025M11-027381,POL-1590921,01/03/2025,02/03/2025,C,AD,South,WNB,(747.62),-
BRD-2025M11-027382,POL-1194883,30/07/2025,06/08/2025,O,TPPD,North,MCN,£1112.87,£2517.18
BRD-2025M11-027383,POL-9682615,28-Apr-25,19/05/2025,O,TPBI,South,TJT,13.90,165.92
BRD-2025M11-027384,POL-2025153,02/06/2025,09/06/2025,C,TPBI,Midlands,MCG,£7956.63,
BRD-2025M11-027385,POL-4659652,16/04/2025,07/05/2025,C,TH,South,EWJ,182.94,0.00
BRD-2025M11-027386,POL-2217375,2025-02-09,03/03/2025,C ,TPBI,London,PNL,5723.18,-
BRD-2025M11-027387,POL-8187879,27/11/2025,30/11/2025,OPEN,WS,South,CED,383.42,508.65
BRD-2025M11-027388,POL-8952866,22-Jun-25,02/07/2025,C,AD,London,MLB,£3696.16,
BRD-2025M11-027388,POL-8952866,22-Jun-25,02/07/2025,C,AD,London,MLB,£3696.16,
BRD-2025M11-027389,POL-7855255,17/11/2024,19/11/2024,C,TPPD,London,DKK,£390.37,-
BRD-2025M11-027389,POL-7855255,17/11/2024,19/11/2024,C,TPPD,London,DKK,£390.37,-
BRD-2025M11-027390,POL-2667318,27-Mar-25,14/04/2025,C,TPBI,Scotland,LMM,512.05,-
BRD-2025M11-027391,POL-3633511,20/01/2025,20/01/2025,C,WS,South,NAW,3381.48,
BRD-2025M11-027392,POL-2872433,20/11/2025,27/11/2025,closed,TPPD,South,DHF,1659.27,
BRD-2025M11-027393,POL-1951608,18-Jul-25,04/08/2025,C,TPPD,Midlands,SHL,£6932.07,-
BRD-2025M11-027394,POL-1081179,18/10/2025,21/11/2025,closed,TPPD,London,RRS,£3762.07,
BRD-2025M11-027395,POL-6827698,04/10/2025,30/11/2025,RO,AD,London,FMW,938.08,914.71
BRD-2025M11-027396,POL-5250976,02/10/2025,19/10/2025,O,WS,South,BGS,£380.65,1417.71
BRD-2025M11-027397,POL-4184112,2025-09-26,28/09/2025,C,FI,Midlands,MKL,£15366.41,-
BRD-2025M11-027398,POL-5848916,18/09/2025,18/09/2025,CWP,TPPD,North,LCG,,0.00
BRD-2025M11-027399,POL-5001078,29/10/2024,06/11/2024,CWP,TPPD,Scotland,WEE,,-
BRD-2025M11-027400,POL-7216964,29/03/2025,14/04/2025,C,TPBI,Midlands,SFE,1273.73,-
BRD-2025M11-027401,POL-2023254,20/08/2025,20/08/2025,C,AD,Midlands,WTL,£840.44,0.00
BRD-2025M11-027402,POL-3349802,2025-06-06,18/06/2025,O,WS,London,BTN,£1300.33,1294.67
BRD-2025M11-027403,POL-5524375,08/01/2025,19/01/2025,CWP,TPPD,London,SWS,0.00,0.00
BRD-2025M11-027404,POL-2993446,01/11/2025,03/11/2025,O,AD,North,RLA,725.95,£2116.67
BRD-2025M11-027404,POL-2993446,01/11/2025,03/11/2025,O,AD,North,RLA,725.95,£2116.67
BRD-2025M11-027405,POL-4593358,06/03/2025,24/03/2025,C,TPPD,Midlands,NEH,£2747.15,0.00
BRD-2025M11-027406,POL-5963276,20/02/2025,24/02/2025,C,AD,North,CBH,£5481.06,-
BRD-2025M11-027407,POL-7671189,24/09/2025,28/09/2025,C,WS,London,FLF,£3647.28,
BRD-2025M11-027408,POL-6064316,29/03/2025,11/04/2025,O,TPPD,London,RGS,£3629.28,2446.75
BRD-2025M11-027409,POL-7556782,14/10/2025,15/10/2025,closed,WS,London,WAM,1592.44,
BRD-2025M11-027410,POL-2207577,2024-09-29,07/10/2024,O,AD,Midlands,TDE,312.04,326.45
BRD-2025M11-027411,POL-8159918,10/06/2025,22/06/2025,O,TPPD,Midlands,MEN,321.31,6406.96
BRD-2025M11-027412,POL-8386825,30/09/2025,10/10/2025,C,TH,London,SBJ,£1331.82,0.00
BRD-2025M11-027413,POL-3760840,23/03/2025,08/04/2025,closed,AD,London,EFA,£4045.76,
BRD-2025M11-027414,POL-2360540,25/10/2025,26/10/2025,C,FI,London,FPG,1072.67,0.00
BRD-2025M11-027415,POL-1502549,21/01/2025,26/01/2025,C,AD,Midlands,BEK,7969.20,0.00
BRD-2025M11-027416,POL-2802340,24/03/2025,28/03/2025,C,AD,Scotland,RJB,£941.34,
BRD-2025M11-027417,POL-9188612,02/11/2025,02/11/2025,C,WS,Midlands,AWB,£2041.40,0.00
BRD-2025M11-027418,POL-1863709,17/08/2025,17/09/2025,C,TPPD,South,NHF,525.78,-
BRD-2025M11-027419,POL-8296787,13/04/2025,17/04/2025,C,WS,Scotland,WPS,296.62,-
BRD-2025M11-027420,POL-6122330,2024-12-18,18/12/2024,C,TPPD,London,SJH,652.02,-
BRD-2025M11-027421,POL-7168811,2025-09-18,02/10/2025,O,FI,North,TTK,£74.18,1391.19
BRD-2025M11-027422,POL-5228943,02/07/2025,02/07/2025,closed,AD,London,MJR,824.34,-
BRD-2025M11-027423,POL-6433519,2025-09-08,10/09/2025,closed,AD,North,LPM,£1592.37,-
BRD-2025M11-027424,POL-3165879,2025-04-07,22/04/2025,O,AD,London,HJM,3208.26,2233.85
BRD-2025M11-027425,POL-3322172,27/08/2025,27/08/2025,C,AD,North,GGW,£4780.96,-
BRD-2025M11-027426,POL-2250478,04/05/2025,16/05/2025,C ,TPBI,Midlands,ELP,593.73,
BRD-2025M11-027427,POL-2781139,13/09/2024,15/09/2024,C,AD,South,PLA,£2794.18,
BRD-2025M11-027428,POL-9139450,01/01/2025,05/01/2025,C,TPBI,North,RPS,435.90,-
BRD-2025M11-027429,POL-6959874,2025-04-11,16/04/2025,O,WS,London,KBL,£695.34,£2740.40
BRD-2025M11-027430,POL-6929510,07/02/2025,28/02/2025,closed,TPBI,Midlands,LWS,1463.88,-
BRD-2025M11-027431,POL-7799091,23/05/2025,22/06/2025,O,FI,London,JRS,£330.84,198.70
BRD-2025M11-027432,POL-2879845,07-Mar-25,09/03/2025,RO,TPBI,London,GJC,£2287.64,£11100.66
BRD-2025M11-027433,POL-4945992,2025-03-04,06/03/2025,C,AD,South,BDA,£787.19,-
BRD-2025M11-027434,POL-8721348,2025-02-25,27/02/2025,C,TPPD,South,THD,£2927.24,
BRD-2025M11-027435,POL-1313597,12/07/2025,31/07/2025,C,AD,London,FJS,(28.56),-
BRD-2025M11-027436,POL-9351960,22/11/2025,23/11/2025,closed,AD,London,JBM,£1141.13,0.00
BRD-2025M11-027437,POL-2797649,23/10/2025,09/11/2025,C,WS,South,PCA,844.68,-
BRD-2025M11-027438,POL-6365660,17/11/2025,19/11/2025,C ,AD,North,FHW,£4383.12,
BRD-2025M11-027439,POL-4733053,2025-11-05,30/11/2025,CWP,TH,North,FJC,-,
BRD-2025M11-027440,POL-8546421,14/12/2024,31/12/2024,O,AD,London,NCJ,808.40,924.88
BRD-2025M11-027441,POL-5916034,04/12/2024,21/01/2025,closed,TPBI,London,ERR,(24.47),
BRD-2025M11-027442,POL-7282222,29-Nov-25,30/11/2025,OPEN,AD,North,SLG,(384.39),
BRD-2025M11-027443,POL-9186336,05/10/2024,17/11/2024,CWP,TPBI,North,PBE,0.00,-
BRD-2025M11-027444,POL-1386730,13/11/2025,18/11/2025,C,WS,North,RDE,£3543.16,-
BRD-2025M11-027445,POL-1266601,21/11/2024,26/11/2024,C,TH,South,WPC,£885.60,-
BRD-2025M11-027446,POL-1079404,08/01/2025,15/01/2025,C,TPPD,North,KHS,600.33,0.00
BRD-2025M11-027447,POL-3243927,08/10/2025,17/10/2025,OPEN,AD,London,JBE,458.23,£405.63
BRD-2025M11-027448,POL-7891289,08/03/2025,13/03/2025,C,TPPD,Midlands,AWT,£2205.07,0.00
BRD-2025M11-027449,POL-2635781,18/07/2025,23/07/2025,RO,WS,London,BPM,£6930.94,£4529.18
BRD-2025M11-027450,POL-9563170,05/11/2025,10/11/2025,C,FI,Midlands,SGB,£3580.28,-
BRD-2025M11-027451,POL-7729450,08-Jul-24,13/07/2024,C,TPPD,South,SGD,6279.50,
BRD-2025M11-027452,POL-2633841,08/09/2024,05/10/2024,closed,TPBI,Midlands,MSN,£5555.92,-
BRD-2025M11-027453,POL-6731700,30-Oct-25,30/11/2025,C,AD,South,LMP,£501.88,
BRD-2025M11-027454,POL-2785194,12/09/2025,09/10/2025,OPEN,AD,London,RAP,255.10,£403.79
BRD-2025M11-027455,POL-3797138,02/08/2025,08/08/2025,O,TPPD,London,JFE,3652.66,£16279.14
BRD-2025M11-027456,POL-9813372,2025-06-10,13/06/2025,O,FI,South,JDB,2571.03,1310.02
BRD-2025M11-027457,POL-1549360,04/04/2025,09/04/2025,OPEN,TH,Scotland,NWE,992.18,£2121.52
BRD-2025M11-027458,POL-2931930,24/09/2025,25/09/2025,C,FI,Midlands,PFC,2079.59,0.00
BRD-2025M11-027459,POL-6748421,03/08/2025,29/08/2025,OPEN,TPBI,London,KFR,£76.74,355.29
BRD-2025M11-027460,POL-9638236,03/11/2025,10/11/2025,O,TH,Midlands,FHG,135.62,£2255.79
BRD-2025M11-027461,POL-4419797,14/07/2025,14/08/2025,C ,TPBI,South,HFP,479.05,0.00
BRD-2025M11-027462,POL-6258308,30-Apr-25,21/05/2025,C ,WS,North,ADB,£1502.53,
BRD-2025M11-027463,POL-4229924,24/12/2024,02/01/2025,C,TH,Midlands,RCL,£6997.90,-
BRD-2025M11-027464,POL-9156058,2024-09-27,28/09/2024,C ,AD,South,GRD,4040.76,-
BRD-2025M11-027465,POL-8072356,29/03/2025,03/04/2025,OPEN,AD,Midlands,LDM,502.62,£374.31
BRD-2025M11-027466,POL-3438088,02-Aug-25,27/08/2025,CWP,TH,London,EEW,-,
BRD-2025M11-027467,POL-4558540,18/09/2025,14/10/2025,OPEN,TH,Midlands,HBC,£95.11,£365.26
BRD-2025M11-027468,POL-5494679,06/11/2025,25/11/2025,OPEN,TPPD,North,SEC,24.35,1710.82
BRD-2025M11-027469,POL-1346796,01/08/2025,24/08/2025,C,TPBI,South,WAN,£8667.53,
BRD-2025M11-027470,POL-5429339,25/03/2025,05/05/2025,O,AD,London,GCA,£449.94,£363.56
BRD-2025M11-027471,POL-1275772,2025-07-01,04/07/2025,OPEN,TPPD,Scotland,DCT,£1116.95,5352.14
BRD-2025M11-027472,POL-9708898,03/11/2025,05/11/2025,C,AD,London,SHR,720.18,
