ClaimRef,PolicyNo,LossDate,ReportDate,Status,PerilCode,Region,Handler,PaidGBP,OutstandingGBP
BRD-2025M12-026175,POL-2138740,2025-07-01,04/07/2025,O,TPPD,London,PEM,298.73,1231.75
BRD-2025M12-026176,POL-9151834,04/03/2025,04/03/2025,C ,TPPD,North,NRG,£284.19,
BRD-2025M12-026177,POL-5617087,04/05/2025,05/05/2025,C,TPBI,North,TMB,£881.20,-
BRD-2025M12-026178,POL-7321504,2025-11-14,28/11/2025,C,AD,South,REG,£1829.45,-
BRD-2025M12-026179,POL-5811088,04/07/2025,19/07/2025,O,AD,Midlands,NGJ,247.02,£1119.05
BRD-2025M12-026180,POL-9518770,03-Oct-25,04/11/2025,C,AD,South,KFS,4621.47,0.00
BRD-2025M12-026181,POL-7252818,29/04/2025,06/05/2025,C,AD,South,BGD,1572.78,0.00
BRD-2025M12-026182,POL-4346531,23/02/2025,15/03/2025,C,FI,South,MDB,1213.01,-
BRD-2025M12-026182,POL-4346531,23/02/2025,15/03/2025,C,FI,South,MDB,1213.01,-
BRD-2025M12-026183,POL-9010704,2025-10-09,11/10/2025,C,WS,South,LWG,£3307.57,-
BRD-2025M12-026184,POL-5775430,15/11/2025,20/11/2025,C,TPBI,South,DEC,£157.65,0.00
BRD-2025M12-026185,POL-3598008,11/09/2025,29/09/2025,C,AD,Midlands,NLH,£904.45,-
BRD-2025M12-026186,POL-5360869,08/11/2024,18/11/2024,OPEN,TPBI,South,RKR,£17152.75,7503.78
BRD-2025M12-026187,POL-7271630,2025-07-12,17/07/2025,CWP,TPPD,London,WAM,-,
BRD-2025M12-026188,POL-4715418,06/12/2025,20/12/2025,O,AD,Scotland,RFP,£465.13,581.24
BRD-2025M12-026189,POL-1433128,2025-11-09,09/11/2025,C,AD,South,KAF,£486.51,-
BRD-2025M12-026190,POL-8585199,08/09/2025,20/09/2025,C,TPPD,London,PPS,£789.07,0.00
BRD-2025M12-026191,POL-3034173,05-Aug-25,16/08/2025,C,AD,North,NWE,£1782.69,-
BRD-2025M12-026192,POL-6729241,18/11/2025,04/12/2025,O,AD,London,MLN,1214.13,4532.23
BRD-2025M12-026193,POL-4061038,2025-03-02,02/03/2025,closed,WS,North,JGH,351.37,0.00
BRD-2025M12-026194,POL-7778096,25-Nov-25,17/12/2025,closed,WS,Midlands,GPK,£871.83,-
BRD-2025M12-026195,POL-9371333,20/08/2024,01/09/2024,C,AD,London,LNB,31291.76,
BRD-2025M12-026196,POL-6651119,23/09/2025,24/10/2025,CWP,TH,North,LBR,0.00,
BRD-2025M12-026197,POL-8863509,23/03/2025,10/04/2025,C,AD,South,GDN,£5161.02,0.00
BRD-2025M12-026198,POL-7188897,25/02/2025,18/03/2025,O,WS,Midlands,JPF,£993.96,£3176.29
BRD-2025M12-026199,POL-4498807,08/08/2025,21/08/2025,C,TPPD,Midlands,NWK,502.07,0.00
BRD-2025M12-026200,POL-7381877,2025-11-30,26/12/2025,O,TH,North,MLK,7.73,1133.73
BRD-2025M12-026201,POL-1656358,17/12/2024,10/01/2025,O,TPBI,London,SKS,£244.31,£2163.45
BRD-2025M12-026202,POL-2730353,07/05/2025,11/05/2025,O,AD,South,DHJ,£409.29,£4641.92
BRD-2025M12-026203,POL-4148849,31/08/2025,01/09/2025,C,TH,South,FTS,£4648.31,
BRD-2025M12-026204,POL-9920849,2025-07-11,11/07/2025,OPEN,WS,Midlands,PAH,226.97,1860.39
BRD-2025M12-026205,POL-5704351,2025-10-17,23/10/2025,C,AD,Scotland,GGF,£6373.43,0.00
BRD-2025M12-026206,POL-6945255,01/08/2025,09/08/2025,C,AD,South,JGW,334.94,
BRD-2025M12-026207,POL-1507092,2025-05-13,02/06/2025,O,AD,South,JGA,£557.11,1470.60
BRD-2025M12-026208,POL-6573040,04/07/2025,02/08/2025,C,TPBI,Scotland,CFB,£1306.25,
BRD-2025M12-026209,POL-2796166,24/03/2025,02/04/2025,C,AD,Midlands,PWL,3388.38,-
BRD-2025M12-026210,POL-9481979,20/08/2025,21/08/2025,C,FI,South,TDE,2859.77,-
BRD-2025M12-026211,POL-5081762,29/11/2025,29/11/2025,C,TH,Scotland,HJA,2433.03,0.00
BRD-2025M12-026212,POL-7817153,2025-02-22,24/02/2025,C ,WS,North,FLF,409.73,0.00
BRD-2025M12-026213,POL-9654489,05/06/2025,06/06/2025,RO,TPBI,North,CKH,£199.68,113.26
BRD-2025M12-026214,POL-7659812,28/10/2025,11/11/2025,OPEN,FI,Midlands,ERN,£79.57,£56.95
BRD-2025M12-026215,POL-2404512,18/01/2025,28/02/2025,C,WS,Midlands,DPK,£4368.46,
BRD-2025M12-026216,POL-6581736,02/10/2024,02/10/2024,C,TPPD,Midlands,GLG,3439.37,
BRD-2025M12-026217,POL-7708522,05/09/2025,09/09/2025,CWP,WS,North,SJD,,
BRD-2025M12-026218,POL-6602013,02/12/2025,24/12/2025,RO,TPBI,North,FRM,239.01,125.58
BRD-2025M12-026219,POL-1174793,26/10/2025,31/10/2025,closed,WS,South,BAK,£562.98,0.00
BRD-2025M12-026220,POL-1689267,17/10/2024,23/10/2024,C,TH,South,GKK,£2066.23,
BRD-2025M12-026221,POL-5144998,13/11/2024,20/12/2024,closed,TPPD,London,BMT,1415.33,0.00
BRD-2025M12-026222,POL-2303420,02/09/2025,28/09/2025,C,TPPD,London,RAJ,523.73,
BRD-2025M12-026223,POL-1484041,07/08/2025,15/08/2025,CWP,TPPD,South,APD,,-
BRD-2025M12-026224,POL-4710390,06/11/2025,15/11/2025,O,FI,London,RDA,£129.78,423.27
BRD-2025M12-026225,POL-8362142,04/10/2025,18/10/2025,O,TPPD,London,LFF,196.91,£1531.64
BRD-2025M12-026226,POL-6373019,01/03/2025,16/03/2025,C,TPBI,Scotland,NCN,1019.81,-
BRD-2025M12-026227,POL-9436328,29/03/2025,04/04/2025,C,TPBI,London,NRS,(532.50),
BRD-2025M12-026228,POL-8622023,16/09/2025,02/10/2025,C,AD,South,ELM,£874.24,
BRD-2025M12-026229,POL-9129698,16/11/2025,22/11/2025,RO,AD,London,CRJ,(28.49),0.00
BRD-2025M12-026230,POL-3698529,02/05/2025,14/05/2025,C,TPPD,London,KKP,4294.33,
BRD-2025M12-026231,POL-9016299,2025-07-12,12/07/2025,C,TPPD,South,DSK,£1546.35,0.00
BRD-2025M12-026232,POL-5901725,12/10/2024,12/10/2024,C,TPPD,Midlands,BRJ,£2187.81,-
BRD-2025M12-026232,POL-5901725,12/10/2024,12/10/2024,C,TPPD,Midlands,BRJ,£2187.81,-
BRD-2025M12-026233,POL-6909258,06/04/2025,13/04/2025,OPEN,TH,South,WCT,£3660.80,£3023.66
BRD-2025M12-026234,POL-9889623,20/12/2025,25/12/2025,C,AD,North,THC,10592.42,-
BRD-2025M12-026235,POL-9860153,23/03/2025,03/04/2025,CWP,TPPD,Midlands,GMA,-,0.00
BRD-2025M12-026236,POL-2675906,23/03/2025,17/04/2025,closed,WS,London,FME,923.76,
BRD-2025M12-026237,POL-5391411,05/11/2025,12/11/2025,C,AD,Scotland,SAM,£60.71,-
BRD-2025M12-026238,POL-8427724,27/11/2025,27/11/2025,C,AD,London,CKW,1716.14,-
BRD-2025M12-026239,POL-1071890,18-Nov-25,28/11/2025,o,TH,North,EBF,£147.60,168.13
BRD-2025M12-026240,POL-9176024,27/09/2025,05/10/2025,O,AD,London,NFK,£892.54,£2004.10
BRD-2025M12-026241,POL-1347317,05/05/2024,11/05/2024,C,TPPD,Scotland,WEA,£17738.18,
BRD-2025M12-026242,POL-2711833,2024-12-02,01/01/2025,C,AD,London,KBL,3244.69,
BRD-2025M12-026243,POL-2265369,14/09/2025,15/09/2025,O,TPPD,South,NPG,821.29,3884.01
BRD-2025M12-026244,POL-2147054,06/06/2025,07/07/2025,OPEN,AD,Scotland,HWG,74.97,369.94
BRD-2025M12-026245,POL-1699513,08/08/2025,17/08/2025,OPEN,AD,South,NHA,461.73,£1237.14
BRD-2025M12-026246,POL-2451954,2025-12-26,26/12/2025,closed,WS,Midlands,GFJ,£4596.94,0.00
BRD-2025M12-026247,POL-4656367,23/08/2024,02/09/2024,o,AD,Midlands,ANC,1792.11,£1830.53
BRD-2025M12-026248,POL-9345984,19/11/2025,12/12/2025,C,TPPD,Scotland,RMS,1530.96,-
BRD-2025M12-026249,POL-9107136,21/08/2025,21/08/2025,C ,WS,North,FMD,2333.10,-
BRD-2025M12-026250,POL-7111490,2025-12-01,28/12/2025,O,TH,London,BDH,1103.80,£1554.06
BRD-2025M12-026251,POL-4259375,27/11/2025,05/12/2025,C,TPPD,London,TDG,£4520.98,
BRD-2025M12-026252,POL-9190165,12/08/2025,18/08/2025,C,WS,Midlands,ACK,£268.83,-
BRD-2025M12-026253,POL-2908467,11/12/2025,14/12/2025,C,AD,North,PJE,595.41,-
BRD-2025M12-026254,POL-7248836,05/10/2024,06/10/2024,O,AD,South,WWH,£1178.59,£669.72
BRD-2025M12-026255,POL-5046561,2025-06-30,05/07/2025,C,TH,Midlands,LMS,£927.80,0.00
BRD-2025M12-026256,POL-7199041,29-Aug-24,14/09/2024,O,FI,South,NDG,448.95,963.15
BRD-2025M12-026257,POL-7634880,13/01/2025,24/01/2025,C,AD,South,KSG,£569.80,-
BRD-2025M12-026258,POL-5598838,02/11/2025,06/11/2025,O,TPPD,Scotland,PWF,£55.38,£4397.76
BRD-2025M12-026259,POL-8391427,2024-08-11,11/09/2024,C,TPPD,South,EHG,£2899.13,0.00
BRD-2025M12-026260,POL-4581074,06/12/2024,21/12/2024,O,AD,South,HEC,310.90,1920.95
BRD-2025M12-026261,POL-6104461,2025-11-12,14/11/2025,closed,AD,North,JBR,246.06,-
BRD-2025M12-026262,POL-3013951,09/09/2025,10/09/2025,O,WS,South,MGP,1139.07,1231.30
BRD-2025M12-026263,POL-1098754,13/09/2025,04/10/2025,C,TPPD,London,KTL,£1368.20,0.00
BRD-2025M12-026264,POL-5558398,08/12/2025,09/12/2025,CWP,TH,South,NWR,0.00,
BRD-2025M12-026265,POL-1054702,24/07/2024,18/08/2024,O,AD,North,SKG,242.07,£152.41
BRD-2025M12-026266,POL-1587856,08/06/2025,08/07/2025,closed,AD,North,HST,1907.60,
BRD-2025M12-026267,POL-5869575,09/01/2025,26/01/2025,C,TPBI,North,PRK,705.25,
BRD-2025M12-026268,POL-2705830,28/11/2024,16/12/2024,C,AD,Midlands,BBJ,927.99,0.00
BRD-2025M12-026269,POL-5893674,2025-05-24,03/06/2025,C,TPPD,Midlands,HWR,1108.22,
BRD-2025M12-026270,POL-6894537,26/01/2025,27/01/2025,C,TPPD,Midlands,JDH,£3643.04,
BRD-2025M12-026271,POL-7458492,07/11/2025,07/11/2025,o,TPPD,London,EBF,6919.65,4517.75
BRD-2025M12-026272,POL-8359926,19/02/2025,27/03/2025,C ,WS,South,TDR,£944.42,0.00
BRD-2025M12-026273,POL-6342428,2025-04-18,28/04/2025,C,AD,North,CTK,£2844.68,
BRD-2025M12-026274,POL-1093794,27/06/2025,18/07/2025,closed,TH,North,GGA,£343.93,
BRD-2025M12-026275,POL-6670536,12/09/2025,15/09/2025,closed,WS,London,TDD,992.76,0.00
BRD-2025M12-026276,POL-3040094,2025-10-10,14/10/2025,O,AD,London,SBF,1101.37,732.69
BRD-2025M12-026277,POL-3662902,26/09/2025,30/09/2025,C,AD,South,EJK,£2346.98,0.00
BRD-2025M12-026278,POL-2151051,15/02/2025,15/02/2025,C,FI,Midlands,DKK,£4065.68,-
BRD-2025M12-026279,POL-4258349,18/11/2025,27/11/2025,O,TPBI,South,SBR,£763.97,873.59
BRD-2025M12-026280,POL-5711117,17/11/2025,25/11/2025,closed,TPPD,London,BJF,£860.84,0.00
BRD-2025M12-026281,POL-2875799,11/11/2025,13/11/2025,C ,AD,North,TWL,£2099.22,0.00
BRD-2025M12-026282,POL-2942499,21-May-24,31/05/2024,CWP,TPPD,London,MKK,0.00,-
BRD-2025M12-026283,POL-9598697,09/06/2025,17/06/2025,C,TH,South,ARC,£2058.41,0.00
BRD-2025M12-026284,POL-4028075,20/02/2025,04/03/2025,C,TH,North,MJM,142.16,-
BRD-2025M12-026285,POL-3180739,28/02/2025,27/03/2025,C,WS,London,CHF,£420.56,
BRD-2025M12-026286,POL-4807392,04/05/2025,11/05/2025,CWP,TH,Scotland,CLS,,0.00
BRD-2025M12-026287,POL-1534161,2025-02-11,20/02/2025,O,AD,Midlands,DRJ,93.10,9243.59
BRD-2025M12-026288,POL-5640462,29/06/2025,11/07/2025,C,AD,North,LDL,2310.78,
BRD-2025M12-026289,POL-9069742,28/08/2025,03/09/2025,C,TH,North,JCS,2931.13,0.00
BRD-2025M12-026290,POL-9447415,19-Jul-25,07/08/2025,C,TH,London,SRC,10340.98,0.00
BRD-2025M12-026291,POL-1779676,02/10/2025,07/10/2025,O,AD,Scotland,FTN,£2195.45,£2464.49
BRD-2025M12-026292,POL-1651981,01/04/2025,02/05/2025,O,TPPD,Scotland,FBB,£186.38,£523.10
BRD-2025M12-026293,POL-9646700,05/07/2025,07/07/2025,O,WS,South,EWL,£467.73,£6976.95
BRD-2025M12-026294,POL-2900069,02/12/2024,03/12/2024,OPEN,TH,London,MDJ,£809.91,616.87
BRD-2025M12-026295,POL-8368210,2025-03-14,25/03/2025,OPEN,TH,South,WMW,£878.41,£1402.42
BRD-2025M12-026296,POL-8633034,01-Aug-25,15/09/2025,closed,TPBI,London,MMD,£1632.76,0.00
BRD-2025M12-026297,POL-2252686,28/09/2025,05/10/2025,C,AD,Midlands,NKK,1734.26,0.00
BRD-2025M12-026298,POL-7088748,26/07/2024,18/08/2024,closed,TH,South,EBA,194.33,-
BRD-2025M12-026299,POL-1478989,09/11/2025,27/11/2025,RO,FI,London,KAG,£3665.26,1593.66
BRD-2025M12-026300,POL-1968576,01/12/2025,01/12/2025,C ,TPBI,South,SFD,£885.97,
BRD-2025M12-026301,POL-6979836,27/07/2025,21/08/2025,closed,TPPD,South,KTN,6011.87,0.00
BRD-2025M12-026302,POL-9242043,21/08/2025,02/09/2025,C,TPPD,Midlands,PGC,£482.48,0.00
BRD-2025M12-026303,POL-3461802,01-Mar-25,18/03/2025,C ,FI,North,TJT,£2006.72,-
BRD-2025M12-026304,POL-7541225,12/07/2025,22/07/2025,O,TPPD,London,APK,402.81,£3591.61
BRD-2025M12-026305,POL-6398738,26/01/2025,27/01/2025,O,AD,South,PWD,£1104.57,£861.98
BRD-2025M12-026306,POL-3685505,30/05/2025,30/05/2025,C,TH,South,KKP,£8615.23,0.00
BRD-2025M12-026307,POL-3473100,2025-11-11,30/11/2025,C,TPPD,North,RCL,£1440.54,-
BRD-2025M12-026308,POL-6236464,31/03/2025,11/04/2025,O,TPBI,North,CMD,£0.88,£1532.44
BRD-2025M12-026309,POL-2057724,26/11/2025,23/12/2025,C,FI,Scotland,JSJ,£2564.95,-
BRD-2025M12-026310,POL-3312496,28/07/2025,30/08/2025,C,AD,Midlands,BTG,£692.24,-
BRD-2025M12-026311,POL-6972990,14/05/2025,29/05/2025,C ,WS,Midlands,FEH,1388.25,0.00
BRD-2025M12-026312,POL-4601379,06/11/2025,21/11/2025,OPEN,TPPD,Scotland,DEG,£324.80,£1219.54
BRD-2025M12-026313,POL-2843976,10/01/2025,17/01/2025,C,AD,Midlands,TMK,7612.77,
BRD-2025M12-026314,POL-1787227,2025-06-15,16/07/2025,closed,AD,North,RMN,£10392.02,-
BRD-2025M12-026315,POL-9835832,05/09/2024,17/09/2024,C ,AD,South,LNL,£1087.31,-
BRD-2025M12-026316,POL-3719835,2025-11-09,29/11/2025,C,TH,North,MGR,920.25,
BRD-2025M12-026317,POL-1129346,18/10/2025,19/10/2025,O,TPPD,London,CBB,62.78,£119.23
BRD-2025M12-026318,POL-9739874,2025-09-05,10/09/2025,OPEN,TPPD,North,TGF,7601.68,£4397.38
BRD-2025M12-026319,POL-4518210,30/09/2025,27/10/2025,C ,TH,North,CKA,1071.86,-
BRD-2025M12-026320,POL-1869969,26/10/2025,09/11/2025,OPEN,WS,London,GGH,£190.13,£2510.83
BRD-2025M12-026321,POL-8917817,2025-11-20,20/11/2025,closed,TPBI,Midlands,NTM,£1122.16,0.00
BRD-2025M12-026322,POL-7641104,24/06/2024,29/06/2024,C,AD,North,LPC,379.05,-
BRD-2025M12-026323,POL-3845696,11/01/2025,29/01/2025,o,AD,London,EJN,£422.53,£619.17
BRD-2025M12-026324,POL-3290292,02/12/2025,15/12/2025,OPEN,TH,North,FAF,£188.46,4566.27
BRD-2025M12-026325,POL-8499384,17/08/2025,22/08/2025,O,WS,London,APS,£65.34,£446.30
BRD-2025M12-026326,POL-5633335,15/12/2024,02/01/2025,C,WS,South,NPG,£9082.10,
BRD-2025M12-026327,POL-9234548,16/09/2025,06/11/2025,CWP,TPPD,South,PTG,-,
BRD-2025M12-026328,POL-2644728,2025-07-22,24/07/2025,closed,TPPD,London,TDN,£910.51,0.00
BRD-2025M12-026329,POL-1980744,21-Mar-25,21/03/2025,O,AD,London,PNH,£108.67,£1592.31
BRD-2025M12-026330,POL-7483617,2025-10-20,14/11/2025,o,AD,North,WAL,70.49,836.18
BRD-2025M12-026331,POL-7562222,01/09/2025,08/09/2025,CWP,TPBI,Scotland,KKF,0.00,
BRD-2025M12-026332,POL-8513300,03/06/2025,09/06/2025,CWP,WS,Scotland,HCH,0.00,0.00
BRD-2025M12-026333,POL-2762915,21/08/2025,26/08/2025,O,TPPD,South,RTF,£728.05,£877.19
BRD-2025M12-026334,POL-7095214,2025-10-04,08/10/2025,CWP,AD,North,JDG,(4003.37),-
BRD-2025M12-026335,POL-6699684,01/12/2024,09/12/2024,C,TH,London,NSB,£408.10,0.00
BRD-2025M12-026336,POL-5073910,07-Apr-25,19/04/2025,closed,FI,Midlands,MJJ,546.55,-
BRD-2025M12-026337,POL-4523267,22/05/2025,27/05/2025,C,WS,Midlands,WRS,£332.83,0.00
BRD-2025M12-026338,POL-3459186,2025-03-28,28/03/2025,C,AD,North,MBR,£817.58,-
BRD-2025M12-026339,POL-7846372,16/09/2025,16/09/2025,O,WS,North,DMR,£291.73,1353.86
BRD-2025M12-026340,POL-8311858,27/09/2025,01/10/2025,o,FI,Scotland,MMT,269.70,227.18
BRD-2025M12-026341,POL-9096225,19/05/2025,26/06/2025,C,TPPD,London,GSL,£2187.77,0.00
BRD-2025M12-026341,POL-9096225,19/05/2025,26/06/2025,C,TPPD,London,GSL,£2187.77,0.00
BRD-2025M12-026342,POL-7032860,08/09/2025,08/09/2025,O,AD,South,SMH,£148.12,743.48
BRD-2025M12-026343,POL-8002753,07/09/2025,11/09/2025,C,AD,Scotland,BMJ,£704.40,
BRD-2025M12-026344,POL-3098841,08/07/2024,16/07/2024,C,AD,London,RGB,£813.68,-
BRD-2025M12-026345,POL-6672681,16/08/2025,24/08/2025,C,AD,Scotland,CDR,£12309.05,-
BRD-2025M12-026346,POL-3009838,2024-08-19,21/08/2024,closed,AD,South,TKH,£4212.54,0.00
BRD-2025M12-026347,POL-4038879,15/03/2025,31/03/2025,RO,TPPD,North,ECB,£465.73,879.12
BRD-2025M12-026348,POL-8070521,2025-01-09,11/01/2025,CWP,AD,Midlands,CCW,,-
BRD-2025M12-026349,POL-7223997,15/11/2024,24/11/2024,O,WS,London,DNF,£26.79,150.31
BRD-2025M12-026350,POL-1480423,29/08/2025,03/09/2025,O,TPPD,North,MRN,£1113.11,£1002.37
BRD-2025M12-026351,POL-1898091,15/04/2025,28/04/2025,O,TPPD,London,JJW,£698.04,1224.40
BRD-2025M12-026352,POL-2804823,27/11/2025,31/12/2025,O,TPBI,South,NLN,595.63,£1921.31
BRD-2025M12-026353,POL-7339367,2024-12-20,23/12/2024,RO,AD,North,LFB,£301.85,£214.16
BRD-2025M12-026354,POL-5186291,09/12/2025,31/12/2025,C ,TPPD,North,BAR,£784.92,0.00
BRD-2025M12-026355,POL-2483978,20/12/2025,30/12/2025,o,TH,London,KGS,£0.80,1622.85
BRD-2025M12-026356,POL-5657588,09/04/2025,21/04/2025,C,TPPD,Midlands,KFB,7895.95,
BRD-2025M12-026357,POL-8493660,10/10/2025,10/10/2025,OPEN,AD,North,MKL,596.19,324.06
BRD-2025M12-026358,POL-3100102,02/08/2025,03/08/2025,closed,TPBI,South,SKN,2196.33,-
BRD-2025M12-026359,POL-7253741,13/03/2025,19/03/2025,O,AD,South,RFM,2348.89,2478.53
BRD-2025M12-026360,POL-8570323,20/01/2025,05/02/2025,C,TPBI,South,EET,£672.31,
BRD-2025M12-026361,POL-6820249,15/11/2024,21/11/2024,O,TPPD,London,GFK,£70.87,£493.47
BRD-2025M12-026362,POL-8292024,29/11/2025,30/11/2025,closed,AD,North,DSK,£3670.03,0.00
BRD-2025M12-026363,POL-5380849,28/10/2024,28/10/2024,C,AD,South,ATW,£153.50,
BRD-2025M12-026364,POL-6723768,28/08/2025,09/09/2025,RO,TH,South,LPD,£57.23,57.07
BRD-2025M12-026365,POL-9633026,14/07/2024,30/07/2024,closed,TPPD,London,FEJ,35317.44,-
BRD-2025M12-026366,POL-1376027,2025-02-21,07/03/2025,C,AD,South,SHM,£4399.41,-
BRD-2025M12-026367,POL-9614615,2025-08-03,06/08/2025,C,TH,London,LKT,£810.02,
BRD-2025M12-026368,POL-1357409,23/12/2025,31/12/2025,CWP,TPPD,Midlands,LCS,,0.00
BRD-2025M12-026369,POL-5574012,21-Aug-24,13/09/2024,CWP,TH,London,EKP,-,0.00
BRD-2025M12-026370,POL-4583626,08/02/2025,10/02/2025,O,WS,South,PGD,£32.61,£1417.87
BRD-2025M12-026371,POL-7934405,14/08/2025,18/08/2025,C,TPBI,South,JGR,£1528.91,-
BRD-2025M12-026372,POL-5144892,02/06/2025,18/07/2025,closed,WS,South,NHC,£3408.37,
BRD-2025M12-026373,POL-4186331,2025-08-25,26/08/2025,RO,TPPD,Midlands,JEF,2021.04,1730.23
BRD-2025M12-026374,POL-6423243,13/10/2025,18/11/2025,C,TPPD,South,NFK,8267.67,
BRD-2025M12-026375,POL-2914245,31/03/2025,01/05/2025,CWP,WS,Scotland,KKP,0.00,
BRD-2025M12-026376,POL-3684409,06-Mar-25,23/03/2025,C,AD,North,NFD,£745.34,
BRD-2025M12-026377,POL-8338776,05-Sep-25,27/09/2025,closed,AD,London,TPN,397.48,
BRD-2025M12-026378,POL-5115597,2025-11-22,17/12/2025,CWP,TPPD,London,JFR,,-
BRD-2025M12-026379,POL-9858217,28-Aug-25,30/08/2025,C,TPPD,South,GWK,£287.85,0.00
BRD-2025M12-026380,POL-8679100,03/12/2025,09/12/2025,o,TPPD,South,ALA,£44.76,£644.50
BRD-2025M12-026381,POL-6360936,18/08/2025,22/08/2025,C,AD,London,CWF,£819.22,
BRD-2025M12-026382,POL-7198256,04/04/2025,13/04/2025,C,TH,London,WPA,46.48,0.00
BRD-2025M12-026383,POL-1537122,19-Dec-25,31/12/2025,C,TPBI,Midlands,BNW,£775.91,
BRD-2025M12-026384,POL-6489621,07/11/2025,03/12/2025,C,AD,London,BLH,£2797.87,-
BRD-2025M12-026385,POL-8689472,29/09/2025,11/10/2025,CWP,TH,Scotland,BEP,,0.00
BRD-2025M12-026386,POL-9396472,05/11/2025,09/11/2025,closed,TH,South,CRN,1896.66,-
BRD-2025M12-026387,POL-8472941,05/06/2025,16/06/2025,OPEN,AD,North,PAW,1281.74,£879.51
BRD-2025M12-026388,POL-9994284,2025-04-05,11/04/2025,C,TPPD,Midlands,WJJ,1107.41,-
BRD-2025M12-026389,POL-2729330,06/12/2024,08/12/2024,C,TPPD,Midlands,DMF,1957.95,-
BRD-2025M12-026390,POL-3042337,19/02/2025,08/03/2025,O,TPPD,London,JMB,£975.79,£1431.82
BRD-2025M12-026391,POL-7555647,16/07/2024,26/07/2024,C,AD,Scotland,NLA,1890.11,0.00
BRD-2025M12-026392,POL-4169075,09/05/2025,19/05/2025,OPEN,AD,London,JLF,8348.85,£15411.88
BRD-2025M12-026393,POL-5514853,07/11/2025,09/11/2025,closed,WS,Scotland,AAL,£327.72,-
BRD-2025M12-026394,POL-5986932,13/06/2025,02/07/2025,C,TPPD,London,KCH,£2114.94,
BRD-2025M12-026395,POL-8078886,24/03/2025,29/03/2025,O,TH,Midlands,MEP,585.16,900.05
BRD-2025M12-026396,POL-5904970,26/01/2025,22/02/2025,C,TH,Scotland,JEW,£4597.75,-
BRD-2025M12-026397,POL-8952610,21/11/2024,27/11/2024,RO,TH,London,BNN,£507.72,£343.55
BRD-2025M12-026398,POL-2905529,07/12/2025,23/12/2025,C ,TPBI,Midlands,LKS,£1220.10,
BRD-2025M12-026399,POL-1108911,2025-05-12,15/05/2025,O,TPPD,Midlands,GFL,£103.31,£371.79
BRD-2025M12-026400,POL-1376045,2025-02-07,27/02/2025,C,TPPD,London,SHT,£346.94,0.00
BRD-2025M12-026401,POL-3460577,2025-08-26,27/08/2025,O,TH,South,HRT,£2140.41,3564.03
BRD-2025M12-026402,POL-8228957,2025-12-07,08/12/2025,C,AD,South,RWR,1802.95,-
BRD-2025M12-026403,POL-8729415,24/11/2025,24/11/2025,C,WS,London,WKJ,£1504.44,0.00
BRD-2025M12-026404,POL-5935854,2025-06-13,10/07/2025,O,AD,London,WNL,1512.62,1317.82
BRD-2025M12-026405,POL-9478412,22/06/2025,03/07/2025,closed,TPPD,North,KTW,£2201.73,-
BRD-2025M12-026406,POL-4006046,20/03/2025,20/03/2025,O,TH,London,GKN,2.81,£1391.44
BRD-2025M12-026407,POL-2927272,2025-03-02,09/03/2025,CWP,AD,London,PEB,,-
BRD-2025M12-026408,POL-7516221,2025-06-22,10/07/2025,O,TPPD,Midlands,SRK,563.28,506.17
BRD-2025M12-026409,POL-3016406,04-Jun-24,07/06/2024,O,AD,London,CWD,£2696.96,7802.35
BRD-2025M12-026410,POL-2464453,29/08/2025,02/09/2025,O,TPPD,South,ERJ,£611.12,547.15
BRD-2025M12-026411,POL-1059785,27/06/2025,02/07/2025,O,AD,Scotland,JPE,£144.08,£3976.04
BRD-2025M12-026412,POL-4887135,09/02/2025,09/02/2025,C,TPPD,Midlands,JNR,£1214.59,
BRD-2025M12-026413,POL-6825688,29/06/2025,26/07/2025,C ,TH,North,HWG,£1814.58,-
BRD-2025M12-026414,POL-8834220,14/12/2025,29/12/2025,C ,AD,North,HEG,£3944.94,-
BRD-2025M12-026415,POL-2617013,06/07/2025,16/09/2025,O,TPPD,Scotland,PTG,£479.89,£296.08
BRD-2025M12-026416,POL-7471391,16-Jul-24,17/07/2024,C,WS,London,DTS,1314.72,-
BRD-2025M12-026417,POL-4274436,2024-06-16,18/06/2024,C,AD,London,RPN,650.98,-
BRD-2025M12-026418,POL-2163452,27/09/2025,08/10/2025,closed,TH,Scotland,NMW,£1013.44,-
BRD-2025M12-026419,POL-4344062,13/04/2025,18/04/2025,C,TPPD,North,TNL,£4027.35,0.00
BRD-2025M12-026420,POL-6191505,11/09/2025,16/09/2025,closed,WS,North,LGE,21880.25,
BRD-2025M12-026421,POL-8487467,07/10/2025,08/10/2025,C,TH,South,TEL,1850.90,0.00
BRD-2025M12-026422,POL-4903068,2025-02-10,17/02/2025,O,TPBI,Midlands,WNF,£562.93,£279.76
BRD-2025M12-026423,POL-4266899,11/08/2024,11/08/2024,C,AD,North,TPM,£551.13,
BRD-2025M12-026424,POL-7238506,30/11/2024,14/12/2024,O,AD,Midlands,MRA,£2221.67,£1562.06
BRD-2025M12-026425,POL-8280006,27/07/2025,04/08/2025,C,TPPD,South,ETA,2259.91,
BRD-2025M12-026426,POL-4971713,2025-09-08,11/09/2025,O,FI,Midlands,DSW,170.78,£90.49
BRD-2025M12-026427,POL-9752240,26/07/2025,28/07/2025,closed,TH,London,PAF,£295.47,-
